season,player_id,sprint_speed
2022,547989,26.1
2022,660294,26.1
2022,553869,26.1
2022,571875,26.1
2022,680777,26.1
2022,572761,26.0
2022,624512,26.0
2022,641680,26.0
2022,605244,26.0
2022,592626,26.0
2022,664874,26.0
2022,614177,26.0
2022,666018,26.0
2022,593643,25.9
2022,664774,25.9
2022,656555,25.9
2022,665120,25.9
2022,640461,25.9
2022,641645,25.9
2022,543105,25.9
2022,456781,25.9
2022,553993,25.9
2022,668800,25.8
2022,608841,25.8
2022,543309,25.8
2022,543333,25.8
2022,641857,25.8
2022,606213,25.8
2022,570482,25.8
2022,641432,25.8
2022,467793,25.7
2022,573131,25.7
2022,519390,25.7
2022,608348,25.7
2022,518626,25.7
2022,572287,25.7
2022,650391,25.7
2022,624413,25.7
2022,605353,25.7
2022,663527,25.7
2022,686469,25.6
2022,628450,25.6
2022,608385,25.6
2022,643524,25.6
2022,646240,25.6
2022,641820,25.6
2022,650619,25.6
2022,621512,25.6
2022,545358,25.6
2022,443558,25.5
2022,571912,25.5
2022,543877,25.5
2022,571448,25.5
2022,519203,25.5
2022,596748,25.5
2022,543063,25.5
2022,594777,25.4
2022,488726,25.4
2022,446334,25.4
2022,676646,25.4
2022,647304,25.3
2022,458015,25.3
2022,660688,25.3
2022,521692,25.3
2022,621458,25.3
2022,676475,25.3
2022,645444,25.3
2022,527038,25.3
2022,543068,25.2
2022,596142,25.2
2022,572039,25.2
2022,547379,25.2
2022,519058,25.1
2022,476704,25.1
2022,596847,25.1
2022,624431,25.1
2022,665861,25.0
2022,457759,25.0
2022,606019,25.0
2022,605170,24.9
2022,671213,24.9
2022,642851,24.9
2022,595956,24.9
2022,600303,24.9
2022,622666,24.8
2022,608700,24.8
2022,519222,24.8
2022,664034,24.8
2022,572228,24.7
2022,650331,24.7
2022,666179,24.7
2022,657709,24.7
2022,592200,24.6
2022,641470,24.6
2022,605421,24.5
2022,519317,24.5
2022,595978,24.5
2022,642136,24.5
2022,553902,24.5
2022,429664,24.4
2022,645801,24.4
2022,474832,24.4
2022,553882,24.3
2022,435559,24.3
2022,664850,24.3
2022,595453,24.2
2022,672386,24.2
2022,592567,24.2
2022,668663,24.1
2022,641786,24.1
2022,596129,24.0
2022,642133,24.0
2022,542583,24.0
2022,571466,23.9
2022,607732,23.7
2022,455139,23.7
2022,506702,23.7
2022,408234,23.1
2022,405395,22.7
2022,455117,22.6
2022,518735,22.1
2022,425877,21.8
2023,682829,30.5
2023,677951,30.5
2023,680118,30.3
2023,607208,30.3
2023,669352,30.2
2023,666149,30.1
2023,622761,30.1
2023,682998,30.1
2023,663368,30.0
2023,691783,30.0
2023,664983,30.0
2023,696285,30.0
2023,686668,29.9
2023,641658,29.8
2023,676356,29.7
2023,642350,29.7
2023,678225,29.7
2023,656537,29.7
2023,665923,29.6
2023,640492,29.6
2023,694497,29.6
2023,677594,29.6
2023,679032,29.5
2023,680776,29.5
2023,681987,29.5
2023,545361,29.5
2023,665161,29.4
2023,668930,29.4
2023,642708,29.4
2023,685133,29.4
2023,678894,29.3
2023,542932,29.3
2023,657041,29.3
2023,663853,29.3
