year,catcher,pop_time,distance,lead,sprint,is_cs,is_sb,tracked,pitchout
2023,606992,1.579,48.643153811820085,29.374,28.6,0,1,1,0
2023,606992,NA,43.917368715505845,33.816,28.1,0,1,0,0
2023,607732,1.622,49.58661848207278,29.252,26.6,0,1,1,0
2023,607732,NA,47.69207819457914,29.953,28.8,0,1,0,0
2023,608348,NA,49.36774716846682,29.986,27.8,0,1,0,0
2023,608348,NA,49.8607757910484,29.594,27.6,0,1,0,0
2023,608348,1.474,50.2371483586439,29.469,28,1,0,1,0
2023,608348,1.484,45.477851822490855,31.776,28.2,0,1,1,0
2023,608348,NA,46.872128035820644,31.062,29.7,0,1,0,0
2023,608596,NA,47.78512743682539,30,29.9,0,1,0,0
2023,608596,NA,44.4234782882934,34.635,27.5,0,1,0,0
2023,608596,NA,51.229271974057866,26.335,29.7,0,1,0,0
2023,608596,NA,54.17246255191371,25.659,28.5,0,1,0,0
2023,620443,1.419,45.023757132302734,33.304,29.7,0,1,1,0
2023,623168,NA,68.3707777779812,16.741,29.7,0,1,0,0
2023,624431,1.629,55.675661077697015,24.263,29.7,1,0,1,0
2023,624431,1.541,48.94223528173774,30.727,29.1,0,1,1,0
2023,624431,1.453,46.38245855778955,33.488,28,0,1,1,0
2023,624431,1.514,53.95616008270834,26.473,26.9,1,0,1,0
2023,624512,1.726,50.94401511376041,27.281,30.1,0,1,1,0
2023,624512,1.523,42.250106671196896,34.971,28,0,1,1,0
2023,624512,NA,44.36138510546413,34.549,28.2,0,1,0,0
2023,624512,1.453,46.49209686983856,31.265,28.5,0,1,1,0
2023,641511,1.595,51.49654432992539,28.85,27.6,0,1,1,0
2023,641511,1.529,41.02082512816668,35.803,28.4,0,1,0,0
2023,641511,NA,48.16649675467209,31.456,28.3,0,1,0,0
2023,641511,NA,35.4696073339908,41.426,28.6,0,1,0,0
2023,641511,NA,44.62841594283319,32.625,28.8,0,1,0,0
2023,641511,1.572,49.32373924861259,29.218,26.9,0,1,1,0
2023,641511,1.488,43.05215520003367,35.609,30.2,0,1,1,0
2023,641680,1.483,49.02263684076476,28.769,28.4,0,1,1,0
2023,641680,NA,46.351260483273535,31.426,29.1,0,1,0,0
2023,641680,NA,48.18459967383001,30.573,28.6,0,1,0,0
2023,641680,1.613,46.06608535179302,32.004,28.8,0,1,1,0
2023,641680,NA,45.97824537120182,32.32,25.4,0,1,0,0
2023,641680,1.701,56.37281888764863,23.694,27.6,0,1,1,0
2023,641680,1.558,41.37522683411137,36.728,26.5,0,1,1,0
2023,641680,1.469,50.72256321942738,28.37,28.8,1,0,1,0
2023,641680,NA,43.36800720598273,34.104,29.5,0,1,0,0
2023,641680,NA,49.49083368944098,28.758,28.1,0,1,0,0
2023,642136,NA,52.94875961366413,25.478,29.7,0,1,0,0
2023,642136,NA,45.4642623432453,31.474,28.6,0,1,0,0
2023,642136,NA,44.339536778900964,34.768,26.9,0,1,0,0
2023,642136,NA,53.31919158168736,28.041,28.5,0,1,0,0
2023,642136,1.553,48.49424324259806,29.544,29.1,0,1,1,0
2023,642336,1.471,47.070492540583814,30.945,28.1,0,1,1,0
2023,642336,NA,38.7825587611839,39.404,29.3,0,1,0,0
2023,642336,NA,43.11330754901965,35.159,28.5,0,1,0,0
2023,642336,1.538,47.85608347635522,30.78,28.7,0,1,1,0
2023,642336,NA,41.93135504139513,37.527,29.2,0,1,0,0
2023,642336,NA,45.58181314704147,32.644,28,0,1,0,0
2023,642336,NA,45.659239684990524,32.092,28,0,1,0,0
2023,642336,NA,42.838488046735904,35.637,27.8,0,1,0,0
2023,642851,1.446,43.80783220898228,34.502,28.2,0,1,1,0
2023,642851,NA,49.4262994393859,29.287,29.6,0,1,0,0
2023,642851,NA,41.36207330403827,37.826,27.8,0,1,0,0
2023,642851,1.437,39.92080377857907,38.61,27.4,0,1,1,0
2023,642851,NA,41.33937641009363,37.881,25.8,0,1,0,0
2023,642851,1.47,48.042144694954324,30.004,29.9,1,0,1,0
2023,642851,NA,40.31266066267345,39.422,26.8,0,1,0,0
2023,642851,NA,38.858286751549144,39.281,28.7,0,1,0,0
2023,642851,NA,50.18894845891452,28.138,27.5,0,1,1,0
2023,643376,NA,47.4580790125019,31.681,30.1,0,1,0,0
2023,643376,NA,49.00646873604048,28.592,28.1,0,1,0,0
2023,643376,1.549,50.64155985955187,28.714,28.6,0,1,1,0
2023,643376,NA,41.78938429302397,36.587,27.3,0,1,0,0
2023,643376,1.536,50.70237390907055,27.7,29.6,1,0,1,0
2023,643376,1.496,43.948027851230734,35.266,28.2,0,1,1,0
2023,643376,NA,45.25599864442932,33.484,28.7,0,1,0,0
2023,643376,NA,50.01803034148126,28.598,30.1,0,1,0,0
2023,645444,NA,47.877676732034544,31.356,29,0,1,0,0
2023,645444,NA,42.611521452227215,37.081,27.9,0,1,0,0
2023,645444,NA,43.16228864374792,35.992,26.9,0,1,0,0
2023,645444,NA,58.112151153762895,21.845,29.6,0,1,0,0
2023,650907,1.543,46.72268637500244,30.149,29.4,0,1,1,0
2023,650907,NA,39.62592539340447,38.365,27.6,0,1,0,0
2023,650907,1.435,43.43053685701566,35.976,28.8,1,0,1,0
2023,656024,NA,43.92428880691388,33.295,28.4,0,1,0,0
2023,656024,1.452,44.36535635830671,33.723,28.4,0,1,1,0
2023,656024,NA,50.91383092636318,28.804,28.4,0,1,0,0
2023,656024,1.468,49.188525050240756,28.459,30,0,1,1,0
2023,656180,NA,45.773660257426364,31.978,29,0,1,0,0
2023,656180,NA,49.380871877748625,30.923,28.2,0,1,0,0
2023,656180,NA,49.38531117149175,30.194,27.4,0,1,0,0
2023,656180,NA,48.40782502872165,30.69,28.8,0,1,0,0
2023,657136,NA,47.428055145017716,30.235,28.6,0,1,0,0
2023,657136,NA,47.1406515908468,32.443,27.8,0,1,0,0
2023,657136,1.435,44.08167386468806,33.795,28.4,0,1,1,0
2023,657136,1.43,48.256876931182894,30.482,29.3,0,1,1,0
2023,657136,1.48,50.47516936936442,29.019,28.4,0,1,1,0
2023,657136,NA,48.83568637634838,29.776,30.1,0,1,0,0
2023,657136,1.59,53.19198850097223,27.163,28.6,0,1,1,0
2023,657136,1.523,49.28890714558012,31.705,28.6,0,1,1,0
2023,657136,1.552,49.3476152193073,31.905,28.1,0,1,1,0
2023,660688,1.501,50.779001851995275,28.436,28.8,0,1,1,0
2023,660688,1.561,49.34189692220199,31.514,28.4,0,1,1,0
2023,660688,1.574,44.50518437708205,32.269,30.2,0,1,1,0
2023,660688,NA,48.22423147783457,30.369,26.9,0,1,0,0
2023,660688,1.528,43.27568621528587,33.803,29.6,0,1,1,0
2023,660688,1.564,51.0076426677236,28.147,28.5,1,0,1,0
2023,660688,NA,47.599146177514285,29.515,30.1,0,1,0,0
2023,660688,1.621,47.81115835867147,31.928,26.5,0,1,1,0
2023,660688,1.493,47.921462035698816,30.394,30.4,0,1,1,0
2023,660688,NA,48.55154422775032,30.076,28.2,0,1,0,0
2023,660688,1.529,44.86141605274723,33.139,27.2,0,1,1,0
2023,660688,NA,42.55467193545873,36.498,27.3,0,1,0,0
2023,660688,1.631,50.53413878829632,29.248,28.1,0,1,1,0
2023,660688,NA,47.713413784815764,31.205,27.5,0,1,0,0
2023,661388,NA,46.605473702727615,34.12,28.2,0,1,0,0
2023,661388,NA,46.24205697392393,32.294,28.5,0,1,0,0
2023,661388,NA,43.028514239265554,34.907,28.1,0,1,0,0
2023,661388,1.551,48.83637224554322,29.579,30.2,0,1,1,0
2023,661388,NA,44.27804340090044,33.358,28.8,0,1,0,0
2023,661388,NA,43.29960031514159,36.295,28.1,0,1,0,0
2023,661388,NA,46.04385919232798,32.133,27.2,0,1,0,0
2023,661388,NA,46.95209720596454,33.064,26,0,1,0,0
2023,661388,NA,47.469214867906985,29.454,29.9,0,1,0,0
2023,661388,NA,50.16439282855104,29.167,29.6,0,1,0,0
2023,661388,NA,28.607704289032267,48.79,27.3,0,1,0,0
2023,661388,1.652,48.110266100162036,30.334,25.6,0,1,1,0
2023,661531,NA,49.47398140460592,27.976,29.4,0,1,0,0
2023,661531,1.49,51.662990128381814,28.637,28.6,1,0,1,0
2023,661531,NA,44.00284679573615,33.395,27.8,0,1,0,0
2023,663698,1.482,45.698505420697984,33.636,27.6,0,1,1,0
2023,663698,NA,44.93457469109444,33.238,28.9,0,1,0,0
2023,663698,1.484,50.52170631745394,28.471,28.6,0,1,1,0
2023,663698,NA,49.20290490019792,30.149,28.6,0,1,0,0
2023,663728,1.535,52.18190530855521,26.529,29.7,0,1,1,0
2023,663728,1.449,52.0443138432822,26.964,28.4,0,1,1,0
2023,663728,1.514,45.85967430609503,33.009,28.1,0,1,1,0
2023,663728,NA,48.52264950298556,29.062,28.9,0,1,0,0
2023,663728,NA,46.65132498668757,31.279,28.3,0,1,0,0
2023,663728,1.504,53.81095304299665,26.49,29,0,1,1,0
2023,663728,1.463,49.131130840306824,30.242,28.5,0,1,1,0
2023,663728,NA,41.68925233749502,36.116,28.4,0,1,0,0
2023,663728,1.42,52.55176296102623,26.299,30.1,0,1,1,0
2023,663728,1.405,47.961641795216536,29.929,30.1,0,1,1,0
2023,663728,1.5,43.78904128540654,33.773,28,0,1,1,0
2023,663743,NA,47.33177680190691,32.564,28.5,0,1,0,0
2023,663743,NA,45.18338537894962,34.078,28.1,0,1,0,0
2023,663743,NA,50.86556878734935,27.558,28.3,0,1,0,0
2023,663743,1.521,46.71346425395675,32.056,28.7,0,1,1,0
2023,663743,1.491,47.188557966095,30.734,28.5,0,1,1,0
2023,663743,1.474,41.229482088069226,36.394,28.4,0,1,1,0
2023,663743,NA,44.8773287349101,34.663,26.6,0,1,0,0
2023,663743,1.472,51.31602079880183,27.891,28.6,0,1,1,0
2023,663743,NA,37.38904837098402,38.225,28.4,0,1,0,0
2023,663743,1.484,48.23445432280112,30.757,28.7,0,1,1,0
2023,663743,1.517,44.33416842872483,34.428,29.3,0,1,1,0
2023,663743,NA,36.40353897184779,40.883,27.8,0,1,0,0
2023,663743,1.74,55.12348323217314,24.927,25.8,0,1,1,0
2023,663743,1.473,48.47350182121054,29.954,27.5,1,0,1,0
2023,663886,1.577,51.23385228556776,28.136,29.6,0,1,1,0
2023,663886,1.712,60.04218028587916,21.997,29.6,1,0,1,0
2023,663886,1.43,46.89047627367453,31.932,28.7,0,1,1,0
2023,663886,NA,50.24026079480578,28.369,29.7,0,1,0,0
2023,663886,1.585,49.28077102101268,30.676,27.2,0,1,1,0
2023,664874,1.406,48.57638087938744,31.058,28.8,0,1,1,0
2023,664874,1.528,38.239666900967165,40.722,28.1,0,1,1,0
2023,664874,1.475,45.19856362936791,31.252,30.1,0,1,1,0
2023,664954,NA,39.77869694227993,36.964,27.7,0,1,0,0
2023,664954,1.566,44.77045763166916,34.629,28.1,0,1,1,0
2023,665804,NA,34.87112564181922,42.269,28.4,0,1,0,0
2023,665804,1.664,48.60884982258125,29.847,29.1,0,1,1,0
2023,665804,NA,44.90091495678773,34.296,28.2,0,1,0,0
2023,665804,NA,50.75535443994126,28.007,28.2,0,1,0,0
2023,665804,NA,38.985454886949306,37.715,26.3,0,1,0,0
2023,665804,1.515,46.067238702139626,32.048,30.2,0,1,1,0
2023,666023,NA,41.63498866317889,38.299,28.4,0,1,0,0
2023,666023,1.504,52.65514629290129,27.631,28.6,0,1,1,0
2023,666023,NA,34.60646468769864,43.347,26.9,0,1,0,0
2023,666023,NA,51.342940404608754,27.59,29.7,0,1,0,0
2023,666023,1.474,49.35540720985605,31.264,27.8,0,1,1,0
2023,666023,1.579,45.36552981874106,33.221,27.1,0,1,1,0
2023,666165,NA,33.89452015470434,44.743,28.4,0,1,0,0
2023,666165,NA,59.41528598925894,23.201,27.9,0,1,0,0
2023,666165,NA,47.49177295459004,32.456,29.4,0,1,0,0
2023,666165,1.556,48.03302065307692,28.426,28.4,0,1,1,0
2023,666165,NA,46.7046702085513,31.019,28.9,0,1,0,0
2023,666165,NA,50.851444035220055,28.572,28.5,0,1,0,0
2023,666165,1.55,54.821120178743584,25.329,28.3,1,0,1,0
2023,666165,1.502,50.814229669581884,28.75,28.2,0,1,1,0
2023,666165,NA,43.59766226401375,34.769,27,0,1,0,0
2023,666310,NA,42.346144557435814,36.127,28.1,0,1,0,0
2023,666310,NA,41.26482286581408,37.011,28.6,0,1,0,0
2023,666310,1.396,49.86204796255165,29.16,30,0,1,1,0
2023,666310,NA,45.24799943658176,33.533,29,0,1,0,0
2023,666310,1.406,43.61043104085454,35.267,28.7,0,1,1,0
2023,666310,NA,43.69596058619488,35.614,27,0,1,0,0
2023,668670,1.574,50.31258389594183,29.016,30,0,1,1,0
2023,668670,NA,45.304207846014094,32.874,27.5,0,1,0,0
2023,668670,1.481,46.553126502162726,31.954,29,0,1,1,0
2023,668670,NA,53.14614491576751,25.917,29.7,0,1,0,0
2023,668670,NA,36.321797146407555,40.191,28.5,0,1,0,0
2023,668670,1.523,52.43950902829552,28.161,28.6,0,1,1,0
2023,668670,1.508,51.91793906057076,27.33,29.7,1,0,1,0
2023,668670,NA,41.67007398453001,35.71,29.4,0,1,0,0
2023,668670,NA,34.569653638211,41.776,26.7,0,1,0,0
2023,668800,NA,48.149067410889224,29.364,28.3,0,1,0,0
2023,668800,NA,42.777940480983894,36.142,28,0,1,0,0
2023,668800,NA,44.68404229330624,34.174,28.2,0,1,0,0
2023,668800,NA,50.761933517609904,28.677,28.8,0,1,0,0
2023,668800,NA,39.4609852587173,37.73,27.3,0,1,0,0
2023,668800,NA,34.5032126559923,42.548,26.6,0,1,0,0
2023,668800,1.539,50.13012124862149,29.24,28.4,0,1,1,0
2023,668939,NA,38.55846985507758,39.062,28.4,0,1,0,0
2023,668939,1.479,43.76369552263357,35.121,27.6,0,1,1,0
2023,668939,1.461,49.07898746493985,30.975,28.5,0,1,1,0
2023,668939,1.387,43.74080376298298,34.749,25.4,0,1,1,0
2023,668939,NA,38.155712336988245,39.884,28.5,0,1,0,0
2023,668939,1.487,43.951915751350505,34.657,28.8,0,1,1,0
2023,668939,1.498,46.96412229320596,32.874,27.5,0,1,1,0
2023,668939,1.419,48.03927168884165,31.591,26.5,0,1,1,0
2023,668939,NA,37.68327694519614,41.104,28.8,0,1,0,0
2023,669004,1.601,40.75177407079301,37.797,28.7,0,1,1,0
2023,669087,1.522,52.36750749562143,26.144,29,0,1,1,0
2023,669087,1.404,50.17788078633134,28.807,29.7,0,1,1,0
2023,669127,1.452,49.653184327394946,29.076,30.1,0,1,1,0
2023,669127,1.446,43.16462860065913,34.831,28.5,0,1,1,0
2023,669127,NA,46.85861591214614,32.037,28.2,0,1,0,0
2023,669127,NA,39.96524257403357,39.426,27.9,0,1,0,0
2023,669127,NA,39.42386777970545,39.015,28.1,0,1,0,0
2023,669127,1.651,49.94420513480192,29.33,28.1,1,0,1,0
2023,669127,NA,38.93871848849914,38.117,29.1,0,1,0,0
2023,669127,NA,31.69184763653042,44.472,29.1,0,1,0,0
2023,669127,1.58,40.82509876043649,37.972,28.6,0,1,1,0
2023,669127,1.447,49.67382943127946,29.904,28,1,0,1,0
2023,669127,1.58,43.705387845934744,34.235,29,0,1,1,0
2023,669127,1.413,44.51906348093154,34.078,28.5,0,1,1,0
2023,669134,NA,47.96829589453519,30.619,28.2,0,1,0,0
2023,669134,1.47,35.73089556140877,39.141,28.8,0,1,1,0
2023,669134,NA,45.20768640151432,32.575,28.8,0,1,0,0
2023,669134,NA,45.433348660674596,34.361,28.1,0,1,0,0
2023,669134,1.454,46.5645832295762,32.239,28.4,0,1,1,0
2023,669134,1.485,42.00868360393233,36.883,26.9,0,1,1,0
2023,669134,1.393,45.75878698380862,33.664,27.7,0,1,1,0
2023,669134,1.413,47.73935566858345,30.72,28.2,1,0,1,0
2023,669221,1.457,44.690718034266055,34.039,29.3,0,1,1,0
2023,669221,1.535,50.08378782866915,27.755,29.4,0,1,1,0
2023,669221,1.51,53.31079157910551,25.355,27.6,1,0,1,0
2023,669221,1.578,51.86280732722519,28.759,26.3,0,1,1,0
2023,669221,1.471,47.73128303273934,31.074,29.9,0,1,1,0
2023,669221,NA,40.2016370658617,37.605,26.8,0,1,0,0
2023,669221,NA,45.100065284466694,34.04,28.8,0,1,0,0
2023,669221,NA,45.72914856561103,33.179,28.6,0,1,0,0
2023,669221,NA,48.946324225899474,31.124,26.7,0,1,0,0
2023,669221,NA,47.84599064865984,30.07,28.8,0,1,0,0
2023,669224,NA,44.02689603286237,33.539,29.1,0,1,0,0
2023,669257,NA,43.594495671583275,34.699,30.2,0,1,0,0
2023,669257,NA,58.957941785863596,26.664,27.9,0,1,0,0
2023,669257,1.633,49.82460056303955,27.464,30,0,1,1,0
2023,669257,1.527,47.70044215997431,31.586,28,0,1,1,0
2023,669257,1.461,50.39657608840096,28.72,28,1,0,1,0
2023,669257,NA,52.160743269973366,26.943,29.9,0,1,0,0
2023,669257,1.434,47.60888681054637,32.163,28.6,0,1,1,0
2023,669257,NA,10.802258948985635,73.037,28.6,0,1,0,0
2023,669257,1.515,56.67476869938372,23.104,29.4,1,0,1,0
2023,669257,1.542,44.90292366058469,33.399,28.3,0,1,1,0
2023,669257,1.475,52.54930277880297,26.987,28.3,0,1,1,0
2023,671056,NA,66.39905294573451,18.083,27,0,1,0,0
2023,671056,NA,43.579121260166566,35.498,28.4,0,1,0,0
2023,672275,NA,47.9490341693664,31.161,28.7,0,1,1,0
2023,672275,1.627,50.13164819294507,27.593,29,0,1,1,0
2023,672275,NA,49.358695736775196,29.473,28.8,0,1,0,0
2023,672275,1.459,48.63325128414407,30.843,27.7,1,0,1,0
2023,672275,1.506,51.4231058551043,28.693,29.3,0,1,1,0
2023,672275,1.473,46.9088165200488,31.461,29.3,0,1,1,0
2023,672275,NA,54.22037624914025,25.53,30.1,0,1,0,0
2023,672275,1.405,48.67693077040034,30.111,29.9,0,1,1,0
2023,672275,NA,55.53509738430592,25.102,27.4,1,0,0,0
2023,672275,1.373,44.656152775182484,34.4,28.7,0,1,1,0
2023,672275,1.515,44.95230801644998,33.389,27.8,0,1,1,0
2023,672275,1.437,51.84697636141526,27.928,29,1,0,1,0
2023,672386,1.433,45.431958114001205,33.808,29,0,1,1,0
2023,672386,NA,41.921814333016435,36.055,28,0,1,0,0
2023,672386,1.501,51.26686475715864,27.448,27.8,1,0,1,0
2023,672386,1.51,47.20418295713902,31.4,28.9,0,1,1,0
2023,672386,1.453,52.04066925382708,27.109,30.1,1,0,1,0
2023,672386,1.572,47.698405021813045,29.334,28.3,0,1,1,0
2023,672386,NA,40.472755594407325,38.636,27.5,0,1,0,0
2023,672386,1.505,46.151370341544016,32.168,29.7,0,1,1,0
2023,672515,1.423,45.609969753600744,33.184,28.6,0,1,1,0
2023,672515,1.436,46.31358457453257,32.898,28,0,1,1,0
2023,672515,NA,48.0835037002233,31.804,27.6,0,1,0,0
2023,672515,NA,50.67951040639275,27.159,29.3,0,1,0,0
2023,672515,NA,42.7612111025469,34.551,28.8,0,1,0,0
2023,672515,1.436,56.53465762865647,23.314,29,1,0,1,0
2023,672515,1.48,53.23142044015623,26.618,27.8,1,0,1,0
2023,672515,NA,50.537260203866694,29.113,27.6,0,1,0,0
2023,672515,1.615,43.287166622334695,34.1,29.7,0,1,1,0
2023,672515,NA,44.83373068317524,32.228,29.5,0,1,0,0
2023,672515,1.456,51.53641732286489,26.975,28.9,1,0,1,0
2023,672515,1.423,46.44132108665578,31.454,28.1,1,0,1,0
2023,673237,NA,32.3340844183898,43.45,28.5,0,1,0,0
2023,673237,1.474,47.7935712189458,31.296,30,0,1,1,0
2023,673237,1.544,52.23869040730281,28.06,29.6,0,1,1,0
2023,673237,NA,41.4140946177407,37.319,28.1,0,1,0,0
2023,680777,NA,35.56161552085028,38.488,29.5,0,1,0,0
2023,680777,NA,44.38756586372879,33.945,28.3,0,1,0,0
2023,680777,1.469,51.94571099394372,27.424,28,1,0,1,0
2023,680777,1.4,44.56881525274431,34.513,27.8,0,1,1,0
2023,680777,NA,44.22270135479517,34.091,28.8,0,1,0,0
2023,681351,NA,62.75183105860828,24.118,27.8,0,1,0,0
2023,681351,1.535,49.020698261212274,30.573,29.7,0,1,1,0
2023,681351,NA,51.10207205141479,27.97,28.3,0,1,0,0
2023,681351,NA,50.69283138110434,28.521,28.8,0,1,0,0
2023,681351,1.569,40.33012168824536,36.736,25.1,0,1,1,0
2023,681351,1.773,56.195536304109396,23.336,29.7,0,1,1,0
2023,681351,NA,46.50011306016547,31.372,27.6,0,1,0,0
2023,681807,1.492,46.15603125842366,32.339,26.8,1,0,1,0
2023,681807,NA,52.39842179533049,26.329,26.9,0,1,0,0
2023,681807,1.458,45.392145524632916,31.651,26.9,0,1,1,0
2023,682626,NA,42.57177543175203,35.459,29.8,0,1,0,0
2023,682626,NA,42.25207236335947,35.247,28.7,0,1,0,0
2023,682626,1.546,56.910697227141966,22.085,30,0,1,1,0
2023,682626,1.53,47.95621710369998,30.985,28.8,0,1,1,0
2023,682626,NA,45.87890827740542,31.836,28.7,0,1,0,0
2023,682626,NA,47.48781973493434,30.501,29.1,0,1,1,0
2023,682626,1.535,46.94675086753303,32.101,30.2,0,1,1,0
2023,682626,1.506,54.824164127438465,24.275,28.6,0,1,1,0
2023,682626,NA,37.6615841657569,39.89,28.3,0,1,0,0
2023,682626,1.633,46.501200899988305,31.46,28.3,0,1,1,0
2023,682626,NA,33.56233938863433,44.035,28.9,0,1,0,0
2023,682626,1.465,49.659642930868436,28.943,28.6,0,1,1,0
2023,682626,NA,38.05187120666939,39.499,27.3,0,1,0,0
2023,682626,NA,43.61195203757961,34.029,28.6,0,1,0,0
2023,682626,1.596,47.90719682883784,31.567,26.4,0,1,1,0
2023,686452,NA,42.61294654515368,35.976,29.1,0,1,0,0
2023,686676,1.381,46.5624531619658,30.69,29.1,0,1,1,0
2023,691016,1.486,51.880852381784116,27.972,26.9,0,1,1,0
2023,691016,1.458,52.625243498257966,26.178,29,1,0,1,0
2024,455117,NA,43.96792194625657,35.082,27.8,0,1,0,0
2024,455117,1.536,49.939546564867705,29.698,29.3,0,1,1,0
2024,455117,1.555,50.79643282040677,27.929,28.1,0,1,1,0
2024,455117,NA,45.658868336604606,32.344,27.8,0,1,0,0
2024,455117,1.503,50.16572254658691,28.897,28.5,1,0,1,0
2024,455117,NA,41.28799282452987,37.042,29.5,0,1,0,0
2024,518595,NA,40.96839364070331,35.689,28.6,0,1,0,0
2024,518595,NA,41.58959397481708,34.23,28.8,0,1,0,0
2024,518595,NA,50.43582807858219,29.932,29,0,1,0,0
2024,518595,1.588,51.28207511022391,28.211,26.3,0,1,1,0
2024,518595,1.54,48.74777985031446,31.093,26.5,0,1,1,0
2024,518595,1.748,52.67539540969648,26.782,30,0,1,1,0
2024,518595,1.544,51.54555935852384,27.993,29.3,0,1,1,0
2024,518595,NA,44.05560136803847,32.286,29.7,0,1,0,0
2024,518595,NA,42.37564187759638,33.808,29.9,0,1,0,0
2024,518735,1.58,45.66394034250465,33.778,28.4,0,1,1,0
2024,518735,NA,44.06308023763489,33.271,28.6,0,1,0,0
2024,518735,1.688,47.67353996092405,31.81,29.1,0,1,1,0
2024,518735,NA,41.10429483494779,38.062,27.2,0,1,0,0
2024,518735,NA,45.316581367016624,31.969,29.7,0,1,0,0
2024,518735,1.603,49.833489461361225,29.653,27.6,1,0,1,0
2024,518735,NA,48.49201575329699,29.761,28,0,1,0,0
2024,521692,1.555,42.89935051762572,36.108,28.2,0,1,1,0
2024,521692,NA,41.02776238087228,37.248,28.3,0,1,0,0
2024,521692,NA,42.710796149060286,36.783,25.4,0,1,0,0
2024,521692,1.431,48.98951588758497,28.777,29.3,1,0,1,0
2024,521692,1.681,48.278657910674944,30.564,26.4,0,1,1,0
2024,521692,1.585,52.37978979111414,26.764,27.2,0,1,1,0
2024,521692,1.594,47.548529559636535,30.825,28.7,0,1,1,0
2024,521692,NA,50.33225393788682,29.821,29.3,0,1,0,0
2024,542194,NA,54.27014309666299,24.79,27.8,0,1,0,0
2024,542194,1.483,53.448803796099334,26.264,29.6,1,0,1,0
2024,542194,1.427,43.35240352880302,35.081,27.5,0,1,1,0
2024,543228,1.623,46.71977687040454,31.797,29,0,1,1,0
2024,543228,NA,49.72214682039664,28.475,29,0,1,0,0
2024,543228,1.665,51.3836890118915,26.637,29.9,0,1,1,0
2024,543309,NA,47.908710202407434,31.221,27.9,0,1,0,0
2024,543309,NA,58.156230016438215,20.81,29.9,0,1,0,0
2024,543309,NA,45.27207869593091,32.733,29.6,0,1,0,0
2024,543309,1.456,52.540148097235516,26.172,29.6,0,1,1,0
2024,543309,NA,38.33224777612941,38.755,28.7,0,1,0,0
2024,543510,1.524,51.23085400414703,24.863,28.9,0,1,1,0
2024,543510,1.572,55.16262519010114,23.466,30.1,1,0,1,0
2024,543510,1.485,46.95592470862044,32.318,28.4,1,0,1,0
2024,543510,1.465,46.61783641712613,30.943,28.2,0,1,1,0
2024,543510,1.513,47.89404317663759,30.168,29.4,0,1,1,0
2024,543877,NA,47.595830568951875,30.723,26.7,0,1,0,0
2024,543877,NA,51.45534688591001,28.585,29.1,0,1,0,0
2024,543877,1.474,47.022819504173164,32.549,28.3,0,1,1,0
2024,543877,1.432,43.64481624583153,34.507,28.5,0,1,1,0
2024,543877,NA,45.64543937900513,31.832,26.4,0,1,0,0
2024,553869,NA,51.340131627691036,27.756,30.1,0,1,0,0
2024,553869,NA,39.077069724773786,38.419,29.7,0,1,0,0
2024,553869,1.796,52.044420316695195,24.734,29.6,0,1,1,0
2024,553869,1.397,50.908036517303685,28.081,29.9,1,0,1,0
2024,553869,1.412,50.05096447458564,28.426,28.1,1,0,1,0
2024,553869,1.455,49.99556145213246,29.532,28.4,0,1,1,0
2024,553869,1.42,42.76023019615169,34.836,27.1,0,1,1,0
2024,553882,1.512,45.78965301471179,33.436,27.9,0,1,1,0
2024,553882,1.589,52.32094762551225,27.53,27.7,0,1,1,0
2024,553882,1.596,47.369235017279365,30.669,28.7,0,1,1,0
2024,553882,NA,48.1422077090424,30.949,28.3,0,1,0,0
2024,553882,1.54,48.289524824336645,30.738,28.6,0,1,1,0
2024,571466,NA,43.4859028417028,35.45,26.5,0,1,0,0
2024,571466,NA,45.97748908985823,31.582,27.2,0,1,0,0
2024,571466,NA,41.75892193577088,38.559,28.1,0,1,0,0
2024,571912,1.669,53.99310996606178,24.939,29.3,0,1,1,0
2024,571912,NA,45.97803598848586,31.337,28.1,0,1,0,0
2024,571912,NA,45.55464688109575,32.834,28.4,0,1,0,0
2024,571912,NA,53.46427780297587,25.557,27.9,0,1,0,0
2024,575929,NA,43.815395831261235,35.785,29,0,1,0,0
2024,575929,1.74,54.68845205458498,23.159,29.6,0,1,1,0
2024,575929,NA,44.80921582997812,33.802,28.8,0,1,0,0
2024,575929,NA,45.345169493501196,34.184,27.9,0,1,0,0
2024,592200,1.475,52.00434931229969,26.588,28.6,1,0,1,0
2024,592200,NA,44.54579719691207,32.443,29.6,0,1,0,0
2024,592200,1.618,48.28897389449513,30.635,28.1,0,1,1,0
2024,592200,NA,42.65044843780855,33.191,27.9,0,1,0,0
2024,592200,NA,49.57401257601295,29.748,27.1,0,1,0,0
2024,592200,1.517,48.28386141510511,30.039,29.7,0,1,1,0
2024,592200,1.619,45.44033849068535,33.118,28.3,0,1,1,0
2024,592200,1.493,42.579711689485386,35.802,28.1,0,1,1,0
2024,592663,NA,49.85786500844607,29.696,28.1,0,1,0,0
2024,592663,1.432,54.623846094750704,24.592,28.8,1,0,1,0
2024,592663,NA,50.62583491033592,29.516,27.8,0,1,0,0
2024,592663,1.505,54.134547543454744,24.772,29.6,0,1,1,0
2024,592663,NA,43.6507058993879,33.884,29.5,0,1,0,0
2024,592663,NA,53.443419459801234,24.232,29.6,0,1,0,0
