season,runner_id,catcher_id,pop_time,pop_n,sprint_speed,caught
2025,673357,693307,1.94,60,29.0,1
2025,678662,640902,1.93,13,27.6,0
2025,656248,660688,2.0,42,26.8,0
2025,677951,643376,2.0,60,30.2,1
2025,683737,700337,1.95,46,26.5,0
2025,660670,682663,1.99,53,27.9,0
2025,543807,657136,1.97,32,28.0,0
2025,672820,595978,1.94,21,26.7,0
2025,671732,623168,1.92,38,26.9,0
2025,665742,553869,1.91,25,25.8,0
2025,666152,543877,1.94,39,29.3,0
2025,687515,686452,1.89,6,28.6,0
2025,677594,666023,1.9,35,29.2,0
2025,650859,640902,1.93,13,27.0,0
2021,602104,543877,1.98,43,27.0,1
2021,641796,621512,1.94,16,30.6,0
2021,608070,435559,1.99,26,28.1,0
2021,664238,656180,1.98,13,28.4,0
2021,607054,663886,1.97,22,28.1,0
2021,521692,553882,2.0,47,26.1,0
2021,592450,661388,2.01,11,27.7,0
2021,592663,455139,2.0,8,28.8,0
2021,670032,680777,2.03,34,28.2,0
2021,650490,543309,1.94,28,26.6,0
2022,641857,608348,1.98,39,25.8,0
2022,642731,543592,2.01,36,28.2,0
2022,682985,519390,2.12,7,27.7,1
2022,660670,608348,1.98,39,28.5,0
2022,624414,643376,1.98,22,27.8,0
2022,645302,669127,1.93,14,28.8,0
2022,668942,605170,2.01,34,27.3,0
2022,663538,519222,2.08,18,29.1,0
2022,669242,519222,2.08,18,28.7,0
2023,677594,572287,2.04,33,29.6,1
2023,543760,592663,1.83,50,28.7,1
2023,518692,668800,2.01,33,26.7,0
2023,658668,680777,1.95,27,28.6,0
2023,673357,669127,1.9,68,28.7,0
2023,622761,643376,1.99,30,30.1,0
2023,622534,666310,1.94,44,28.3,0
2023,680869,521692,1.98,26,29.0,0
2024,643565,673237,1.97,73,27.2,1
2024,663538,673237,1.97,73,28.4,0
2024,696285,657136,1.95,46,29.7,0
2024,683002,664874,1.97,10,28.9,0
2024,666152,624431,2.07,44,29.4,0
2024,664056,669134,1.97,25,28.2,0
2024,673490,666310,1.97,38,28.3,1
2024,650859,669127,1.91,70,26.9,0
2024,665833,672515,1.89,26,28.8,0
2024,676391,668939,1.96,55,28.4,0
2024,656305,543309,2.02,44,28.7,0
2024,543760,642136,2.01,15,28.5,0
2024,660271,691011,1.94,11,28.1,0
2025,691718,605131,2.11,11,29.5,0
2025,643396,682626,1.93,35,27.4,0
2025,673357,641680,2.01,44,29.0,0
2025,808975,682626,1.93,35,28.7,0
2025,696285,455117,1.98,31,29.3,0
2025,664059,596142,1.91,9,28.9,0
2025,663968,607732,2.0,36,29.1,0
2025,807713,665966,1.92,63,29.0,0
2025,593428,656180,1.93,35,27.6,0
2025,668930,669257,1.94,53,28.9,0
2025,669364,686948,1.95,63,28.3,0
2025,595777,673237,1.95,72,26.3,1
2021,593160,672386,1.94,15,28.6,0
2021,664056,543510,2.01,35,29.4,0
2021,456715,592663,1.84,16,28.7,0
2021,656537,518735,2.06,29,30.4,0
2021,502054,543510,2.01,35,27.8,0
2021,660271,608596,2.04,26,28.8,0
2021,642708,672386,1.94,15,29.5,0
2021,573262,624513,2.01,28,27.4,0
2021,596019,660688,2.09,6,27.8,1
2021,643393,643376,1.94,12,26.8,1
2021,595879,543309,1.94,28,28.5,0
2021,663656,545358,2.02,25,27.4,0
2021,669242,553882,2.0,47,28.9,0
2022,650490,620443,2.0,20,27.1,1
2022,643396,435559,2.07,16,28.4,0
2022,621020,661531,2.0,27,28.4,0
2022,666182,664874,1.97,14,27.5,0
2022,682985,624512,1.97,34,27.7,1
2022,660670,660688,2.0,46,28.5,0
2022,663837,661388,1.97,18,29.5,0
2022,514888,606992,1.95,29,28.1,0
2023,592885,553882,2.0,25,28.1,0
2023,663616,518735,2.08,69,26.7,1
2023,657557,657136,1.92,60,26.8,0
2023,642731,669257,1.91,56,28.1,0
2023,669242,682626,1.94,57,28.8,0
2023,660670,608348,1.96,23,28.0,0
2023,668942,521692,1.98,26,26.7,0
2024,665750,607732,1.96,44,28.5,0
2024,622761,663728,1.95,70,29.9,0
2024,621439,518735,2.09,31,29.7,0
2024,543760,672275,1.85,58,28.5,0
2024,621020,672275,1.85,58,27.8,1
2024,677956,553869,1.9,33,29.2,0
2024,609280,657136,1.95,46,26.6,0
2024,665742,666163,1.92,47,26.8,0
2024,672761,595978,1.94,19,28.2,0
2024,453568,681351,2.02,59,27.4,1
2024,660844,682626,1.92,37,28.3,0
2024,673962,686676,1.85,46,27.3,0
2024,578428,680728,2.04,13,28.6,0
2024,694377,686780,1.93,39,28.9,0
2025,671732,607732,2.0,36,26.9,0
2025,660271,592663,1.86,50,28.0,1
2025,805367,666023,1.9,35,27.0,0
2025,663656,682663,1.99,53,26.5,0
2025,666971,650968,2.0,24,27.1,0
2025,622761,665966,1.92,63,29.3,0
2025,694374,686948,1.95,63,28.2,1
2025,691781,553869,1.91,25,27.8,0
2025,656775,641680,2.01,44,28.4,1
2025,802415,668670,1.95,20,29.6,0
2025,666176,641598,2.04,23,27.9,1
2025,672386,543309,2.03,45,24.3,0
2025,672695,624431,2.0,47,27.2,0
2025,592450,640902,1.93,13,27.1,0
2025,677649,680777,1.98,34,28.8,0
2021,543939,575929,1.91,37,26.8,0
2021,660271,455117,1.96,32,28.8,0
2021,664702,620443,2.0,9,29.3,0
2021,665926,575929,1.91,37,29.1,0
2021,621035,620443,2.0,9,28.8,0
2021,500743,543592,2.01,18,26.6,0
2021,518934,543877,1.98,43,26.6,0
2021,641531,624512,1.97,14,28.2,0
2021,605612,518735,2.06,29,26.2,0
2024,621020,672275,1.85,58,27.8,1
2024,666624,672275,1.85,58,27.3,1
2022,670764,624512,1.97,34,28.8,0
2022,542364,518595,1.99,36,27.1,1
2022,544725,543877,1.94,37,28.4,0
2022,462101,624431,1.99,29,26.1,0
2023,656775,624512,1.98,21,28.0,0
2023,543063,624431,1.99,18,25.8,0
2023,665833,518735,2.08,69,28.7,0
2023,663743,669221,1.9,53,27.6,1
2023,665750,663728,1.96,66,29.1,1
2023,669004,660688,2.06,64,27.6,0
2023,667452,542208,1.98,13,28.4,0
2023,680574,543228,1.99,45,29.0,0
2023,660670,592663,1.83,50,28.0,1
2023,668709,641511,1.99,27,27.2,0
2023,670764,669127,1.9,68,28.2,0
2023,666139,669127,1.9,68,28.7,0
2023,676609,668939,1.91,51,29.0,0
2023,457705,663743,2.01,44,28.4,0
2023,680574,661388,1.95,47,29.0,0
2023,666181,661388,1.95,47,28.8,0
2023,671739,641511,1.99,27,28.8,0
2023,668930,641680,1.97,57,29.4,0
2023,592663,605170,2.06,31,28.6,0
2023,665926,666165,2.0,21,29.2,0
2023,664023,553869,1.93,51,27.7,0
2023,670156,553869,1.93,51,28.6,0
2023,694497,650907,1.87,11,29.6,0
2024,678882,681351,2.02,59,28.8,1
2024,680700,661388,1.96,58,27.9,0
2024,672279,608348,1.97,51,28.3,1
2024,664023,644433,1.92,9,27.9,0
2024,664913,553869,1.9,33,27.4,0
2024,682985,657136,1.95,46,27.7,0
2024,677951,605131,2.0,27,30.5,0
2023,669004,660688,2.06,64,27.6,0
2024,664728,681351,2.02,59,27.9,0
2024,641343,592200,2.0,31,27.2,0
2024,695578,624431,2.07,44,28.7,0
2024,650489,686482,1.87,6,27.9,0
2024,673962,624431,2.07,44,27.3,0
2024,543807,686780,1.93,39,28.1,0
2024,687093,680777,1.93,40,27.4,0
2024,595777,686676,1.85,46,26.5,0
2024,606192,543309,2.02,44,28.6,0
2025,668227,641680,2.01,44,27.7,0
2025,671739,666163,1.96,19,28.5,0
2025,666176,680777,1.98,34,27.9,0
2025,624415,668939,1.94,29,28.1,0
2025,641343,643376,2.0,60,27.1,0
2025,645277,657136,1.97,32,27.2,0
2025,666152,663886,1.99,35,29.3,0
2025,671056,686948,1.95,63,26.3,0
2025,687263,645444,2.0,25,28.1,0
2025,676356,700250,2.07,10,29.5,0
2025,621020,656180,1.93,35,28.5,0
2025,805367,693307,1.94,60,27.0,1
2025,681297,669224,1.97,42,27.4,0
2025,687597,681351,2.0,50,28.7,0
2021,669242,663886,1.97,22,28.9,0
2021,664058,608596,2.04,26,27.6,0
2021,571657,607732,2.03,29,27.0,0
2021,656555,543877,1.98,43,26.4,0
2021,606466,669257,1.96,56,26.8,0
2021,596146,641680,1.99,25,27.4,0
2021,663586,663886,1.97,22,27.8,1
2021,643265,669257,1.96,56,26.2,0
2021,571740,641598,2.03,15,29.5,0
2021,660271,669221,1.9,31,28.8,0
2021,596103,605131,2.06,21,28.4,0
2021,624428,553869,1.95,20,27.1,1
2021,641933,669257,1.96,56,29.6,0
2021,456715,518595,2.03,14,28.7,0
2021,645277,669257,1.96,56,28.4,0
2022,488726,620443,2.0,20,25.4,1
2022,640458,672386,1.99,27,28.4,1
2022,664056,621512,1.96,30,29.1,0
2022,543807,680777,1.98,25,28.3,0
2022,656541,543592,2.01,36,28.7,0
2022,514917,669257,1.93,32,28.3,0
2022,664728,545358,2.03,33,28.0,0
2022,657041,543592,2.01,36,29.4,0
2022,607208,663743,1.93,23,30.3,0
2022,677594,661388,1.97,18,29.7,1
2022,664702,596142,1.93,29,29.3,0
2022,668942,663698,1.97,22,27.3,0
2022,673490,621512,1.96,30,28.4,0
2023,663538,663886,2.01,36,28.5,0
2023,682928,681351,2.09,20,28.6,0
2023,689172,605170,2.06,31,27.9,0
2023,516416,669127,1.9,68,27.4,0
2023,621563,518735,2.08,69,27.8,0
2023,656582,682626,1.94,57,27.1,1
2023,665161,691016,1.97,8,29.4,1
2023,575929,543877,1.95,35,26.7,0
2023,678882,668939,1.91,51,28.7,0
2024,676694,672386,2.0,55,28.9,1
2024,694192,571912,1.97,27,29.7,0
2024,680700,455117,1.97,17,27.9,0
2024,624503,668832,2.0,18,27.7,1
2024,666176,666310,1.97,38,28.8,0
2024,542932,543877,1.96,32,29.0,0
2024,682829,605131,2.0,27,30.0,1
2024,686668,596117,1.88,22,29.3,0
2024,669701,668670,1.93,30,27.6,0
2024,668227,680777,1.93,40,28.1,0
2024,676609,669224,1.98,45,28.3,1
2024,607208,680777,1.93,40,29.6,0
2024,682928,668939,1.96,55,28.5,0
2024,453568,663743,1.93,60,27.4,0
2024,624428,660688,2.06,57,26.7,0
2025,573262,661388,1.96,46,26.9,1
2025,672695,686948,1.95,63,27.2,0
2025,663697,673237,1.95,72,28.2,1
2025,663604,672275,1.86,44,30.1,0
2025,663886,606992,1.88,8,26.8,1
2025,665487,641680,2.01,44,28.6,0
2025,656716,641680,2.01,44,28.3,0
2025,682928,543877,1.94,39,28.2,0
2025,807712,668670,1.95,20,28.7,1
2021,571740,545358,2.02,25,29.5,0
2021,605141,425877,1.91,24,27.2,1
2021,608385,593590,1.9,7,25.8,0
2021,575929,444489,1.94,21,27.5,0
2022,663624,624512,1.97,34,27.5,1
2022,666185,643376,1.98,22,28.1,1
2022,663845,519222,2.08,18,26.3,0
2022,664913,592200,2.01,13,27.8,0
2022,621028,624431,1.99,29,27.9,0
2022,665506,545358,2.03,33,28.6,0
2023,664702,669127,1.9,68,29.2,0
2023,673490,571466,1.99,21,28.5,0
2023,669016,571466,1.99,21,28.6,0
2023,622534,543228,1.99,45,28.3,0
2023,677951,592200,1.99,13,30.5,0
2023,682829,521692,1.98,26,30.5,0
2023,595281,607732,1.97,41,28.8,0
2023,657136,641680,1.97,57,28.3,0
2023,670764,592663,1.83,50,28.2,0
2023,680869,680777,1.95,27,29.0,0
2023,663538,643376,1.99,30,28.5,1
2023,596115,455117,1.93,55,28.8,0
2023,608070,669257,1.91,56,27.8,0
2023,665750,680777,1.95,27,29.1,0
2023,672284,641680,1.97,57,28.0,0
2024,645302,680779,1.87,10,27.8,0
2024,664774,663743,1.93,60,25.2,1
2024,547180,553869,1.9,33,27.4,1
2024,677951,643376,1.99,38,30.5,0
2024,655316,518735,2.09,31,27.6,0
2024,660271,672515,1.89,26,28.1,0
2024,669016,641680,1.98,70,28.2,0
2024,543807,673237,1.97,73,28.1,0
2024,666176,607732,1.96,44,28.8,0
2024,666149,669127,1.91,70,30.0,1
2024,657041,641680,1.98,70,29.3,0
2024,660271,669224,1.98,45,28.1,1
2025,677347,671056,2.0,6,29.0,0
2025,666134,642136,2.0,38,27.6,0
2025,666181,680779,1.89,25,29.3,1
2025,665489,650968,2.0,24,26.9,0
2025,602104,668670,1.95,20,27.0,0
2025,680577,663886,1.99,35,28.5,1
2025,665489,691019,1.96,31,26.9,0
2025,681624,623168,1.92,38,28.1,0
2025,682829,680779,1.89,25,29.1,0
2025,592450,623168,1.92,38,27.1,0
2025,575929,663886,1.99,35,27.5,0
2025,669707,608348,1.95,39,28.8,0
2025,680776,663743,1.93,48,29.1,0
2025,596115,669224,1.97,42,28.6,0
2021,656716,668800,2.0,13,28.0,0
2021,547180,519390,2.09,18,27.8,0
2022,663697,669257,1.93,32,27.7,1
2022,680700,680777,1.98,25,27.8,0
2022,650333,571912,1.96,31,26.9,0
2022,643393,663728,1.99,47,26.3,0
2022,514917,592663,1.82,44,28.3,0
2022,666969,571466,1.99,38,27.9,0
2022,665926,608348,1.98,39,29.3,0
2022,665482,624431,1.99,29,27.9,0
2022,543939,425877,2.05,19,26.2,1
2023,676480,669127,1.9,68,27.5,0
2023,543760,543309,1.98,43,28.7,0
2023,663743,660688,2.06,64,27.6,0
2023,516782,571466,1.99,21,27.1,0
2023,621439,666165,2.0,21,29.3,0
2023,640449,663743,2.01,44,27.7,0
2023,606192,518735,2.08,69,28.6,0
2023,663630,682626,1.94,57,28.7,0
2023,665926,543877,1.95,35,29.2,0
2023,670097,571912,1.93,36,28.1,0
2024,608671,521692,2.01,24,28.5,0
2024,676475,681351,2.02,59,25.5,0
2024,640492,663886,2.02,64,29.0,0
2024,621550,672275,1.85,58,27.8,0
2024,686780,672275,1.85,58,25.9,0
2024,514888,669257,1.94,57,27.1,1
2024,676356,668832,2.0,18,29.8,0
2024,668227,669257,1.94,57,28.1,0
2024,807799,605170,2.02,35,26.1,0
2024,668930,663886,2.02,64,29.3,0
2024,668930,663886,2.02,64,29.3,0
2024,678662,543510,1.98,38,28.1,1
2024,665750,672386,2.0,55,28.5,0
2025,543760,608348,1.95,39,28.5,1
2025,672695,542963,1.93,5,27.2,0
2025,686475,673237,1.95,72,28.9,0
2025,641857,672275,1.86,44,26.7,0
2025,669224,553869,1.91,25,26.4,0
2025,672515,605131,2.11,11,27.0,0
2025,676609,661388,1.96,46,28.3,1
2025,665487,669257,1.94,53,28.6,0
2025,691781,690924,2.0,14,27.8,0
2025,682928,690924,2.0,14,28.2,0
2025,680474,668670,1.95,20,28.3,0
2025,664983,455117,1.98,31,29.9,1
2025,678882,592663,1.86,50,29.1,0
2025,595777,672275,1.86,44,26.3,0
2025,702616,623168,1.92,38,28.6,0
2025,680757,689414,2.0,38,27.3,0
2025,669701,643376,2.0,60,27.5,0
2021,543760,543877,1.98,43,28.6,0
2021,664238,595978,1.95,27,28.4,0
2021,622569,607732,2.03,29,27.7,0
2021,594807,661388,2.01,11,28.5,0
2025,665487,669257,1.94,53,28.6,0
2025,545341,455117,1.98,31,27.1,1
2021,606192,608596,2.04,26,28.5,0
2021,516782,592663,1.84,16,28.5,0
2021,663897,543592,2.01,18,28.9,0
2022,571657,518595,1.99,36,26.7,0
2022,669242,645444,1.94,11,28.7,0
2022,669222,645444,1.94,11,28.7,0
2022,664238,435559,2.07,16,28.3,0
2022,657077,642336,1.95,24,26.8,0
2022,623912,543877,1.94,37,28.1,1
2022,516782,592663,1.82,44,28.0,0
2022,657041,663743,1.93,23,29.4,0
2023,656775,624512,1.98,21,28.0,0
2023,677950,605131,2.01,29,28.8,0
2023,665923,624431,1.99,18,29.6,0
2023,608701,595956,1.97,30,27.1,0
2023,642350,596142,1.9,24,29.7,0
2023,665750,642336,1.95,24,29.1,0
2023,657041,596117,1.87,18,29.3,0
2023,668731,680777,1.95,27,29.0,1
2023,677950,543228,1.99,45,28.8,0
2023,679032,575929,1.93,34,29.5,0
2024,662139,669134,1.97,25,28.5,0
2024,672279,621512,1.93,27,28.3,0
2024,596019,671056,1.99,28,27.6,0
2024,642715,666023,1.88,23,27.4,0
2024,668804,665804,2.04,50,28.0,0
2024,678882,596142,1.96,20,28.8,0
2024,679032,661388,1.96,58,30.1,0
2024,516782,542194,1.9,29,27.1,0
2024,664056,624431,2.07,44,28.2,0
2024,643446,624431,2.07,44,26.3,0
2024,680977,621512,1.93,27,27.0,0
2024,691718,686780,1.93,39,30.0,0
2024,678225,543309,2.02,44,29.0,1
2024,671218,661388,1.96,58,27.9,0
2025,665833,455117,1.98,31,29.2,0
2025,676572,669127,1.89,67,26.9,1
2025,694497,605170,2.05,28,29.0,0
2025,665742,660688,2.0,42,25.8,0
2025,672761,641598,2.04,23,27.8,0
2025,673357,643376,2.0,60,29.0,0
2025,671289,595978,1.94,21,28.5,1
2025,661388,624431,2.0,47,26.2,0
2025,701358,656577,1.9,18,29.3,0
2025,671289,672275,1.86,44,28.5,1
2025,647304,666163,1.96,19,24.4,0
2021,624428,575929,1.91,37,27.1,0
2021,595943,467092,2.01,12,27.6,0
2021,605119,444489,1.94,21,27.0,0
2021,663656,680777,2.03,34,27.4,0
2021,607208,518595,2.03,14,30.6,0
2021,621035,518595,2.03,14,28.8,0
2022,672284,455117,1.92,40,27.3,1
2022,621563,518595,1.99,36,27.3,0
2022,642180,518735,2.09,29,29.1,0
2022,663656,680777,1.98,25,26.7,0
2022,645302,661531,2.0,27,28.8,0
2022,621020,553869,1.94,28,28.4,1
2022,518692,553869,1.94,28,26.9,0
2022,660271,455139,2.04,20,28.2,1
2022,677950,661531,2.0,27,29.3,1
2022,668227,668939,1.93,24,28.8,0
2022,493329,663728,1.99,47,26.9,0
2022,669242,553869,1.94,28,28.7,0
2022,543510,657709,2.08,21,26.1,0
2022,665120,519390,2.12,7,25.9,0
2022,643396,595978,1.95,39,28.4,0
2022,493329,592663,1.82,44,26.9,0
2023,642708,663728,1.96,66,29.4,0
2023,666165,575929,1.93,34,27.4,0
2023,642350,543309,1.98,43,29.7,0
2023,668930,668800,2.01,33,29.4,1
2023,641584,605170,2.06,31,28.0,0
2023,666134,596142,1.9,24,28.4,0
2023,543305,521692,1.98,26,27.3,0
2023,665923,666310,1.94,44,29.6,0
2023,657088,661388,1.95,47,28.2,0
2023,542932,642851,1.91,23,29.3,0
2023,665828,518595,1.97,39,27.8,0
2023,514888,663743,2.01,44,26.9,0
2023,665926,650907,1.87,11,29.2,0
2023,656716,686676,1.91,17,28.5,1
2023,669261,669221,1.9,53,28.6,0
2023,543939,660688,2.06,64,26.7,0
2023,502054,665804,1.98,17,27.8,0
2023,666181,668800,2.01,33,28.8,1
2024,680869,608348,1.97,51,28.7,0
2024,677587,680777,1.93,40,26.8,1
2024,514888,518595,1.98,37,27.1,0
2024,608070,624512,1.98,16,28.2,0
2024,543877,686676,1.85,46,24.8,0
2024,676609,661388,1.96,58,28.3,1
2024,666624,669134,1.97,25,27.3,0
2024,624503,669134,1.97,25,27.7,0
2024,595909,671056,1.99,28,27.7,0
2024,677594,543877,1.96,32,29.6,0
2024,668715,686780,1.93,39,28.2,0
2024,686217,575929,1.97,29,29.3,0
2024,665926,669224,1.98,45,28.9,0
2024,680118,673237,1.97,73,29.6,0
2024,676391,680777,1.93,40,28.4,0
2024,680118,669224,1.98,45,29.6,0
2024,518692,663743,1.93,60,25.8,0
2024,682928,665804,2.04,50,28.5,0
2025,545361,595978,1.94,21,27.9,0
2025,514888,680777,1.98,34,26.9,0
2025,677587,680779,1.89,25,27.0,0
2025,607208,643376,2.0,60,30.3,0
2025,608070,656577,1.9,18,28.4,0
2025,553993,691019,1.96,31,26.4,0
2025,668885,668670,1.95,20,28.3,0
2025,663368,663698,1.99,39,29.1,0
2025,663616,669224,1.97,42,26.1,0
2025,702332,681351,2.0,50,28.1,0
2021,621311,545358,2.02,25,27.7,1
2021,663656,620443,2.0,9,27.4,0
2021,578428,669257,1.96,56,28.2,1
2021,596103,543592,2.01,18,28.4,0
2021,621566,624431,2.08,29,25.9,0
2021,645277,543510,2.01,35,28.4,0
2021,642715,663886,1.97,22,28.0,1
2021,572191,518735,2.06,29,28.2,1
2021,660271,488771,1.97,11,28.8,1
2021,642180,624431,2.08,29,29.1,0
2022,657077,624512,1.97,34,26.8,1
2022,623912,571466,1.99,38,28.1,1
2022,666801,553869,1.94,28,27.4,1
2022,668804,645444,1.94,11,28.2,1
2022,608336,642336,1.95,24,27.2,0
2022,641531,435559,2.07,16,27.9,1
2022,669352,669221,1.89,33,30.3,0
2022,543510,660688,2.0,46,26.1,0
2022,500743,592663,1.82,44,26.4,1
2023,669743,668939,1.91,51,28.8,0
2023,592885,666165,2.0,21,28.1,0
2023,678246,571912,1.93,36,27.9,0
2023,656896,660688,2.06,64,27.1,0
2023,668227,669127,1.9,68,28.4,1
2023,671739,592663,1.83,50,28.8,0
2023,681546,672386,1.98,48,28.9,0
2023,666906,661388,1.95,47,28.1,0
2023,642708,553869,1.93,51,29.4,1
2023,677595,660688,2.06,64,27.7,0
2023,641943,661388,1.95,47,28.2,0
2023,596019,660688,2.06,64,28.1,0
2023,488726,680777,1.95,27,25.4,0
2024,595281,673237,1.97,73,28.7,0
2024,680977,543309,2.02,44,27.0,1
2024,642715,665804,2.04,50,27.4,0
2024,682829,668939,1.96,55,30.0,0
2024,672012,665804,2.04,50,26.7,0
2024,622761,663886,2.02,64,29.9,0
2024,542932,656577,1.96,26,29.0,0
2024,664728,543877,1.96,32,27.9,0
2024,678882,624431,2.07,44,28.8,0
2024,680776,624431,2.07,44,29.6,0
2024,671289,592200,2.0,31,28.2,1
2024,664761,663728,1.95,70,26.3,0
2024,663538,543877,1.96,32,28.4,0
2024,694388,681351,2.02,59,28.8,0
2024,691718,518735,2.09,31,30.0,0
2024,701538,671056,1.99,28,28.5,0
2024,678882,686482,1.87,6,28.8,1
2025,808982,624431,2.0,47,28.2,0
2025,663698,663743,1.93,48,26.6,0
2025,664761,672275,1.86,44,26.5,0
2025,668227,624431,2.0,47,27.7,0
2025,687363,645444,2.0,25,30.2,0
2025,607208,669127,1.89,67,30.3,0
2025,695578,553869,1.91,25,27.8,0
2025,673357,641598,2.04,23,29.0,0
2025,805300,665561,1.88,24,28.1,0
2021,669242,608348,1.98,21,28.9,0
2021,543257,543309,1.94,28,27.7,0
2021,641313,642336,1.94,17,28.2,0
2021,542364,664874,2.04,13,27.5,0
2021,592450,664874,2.04,13,27.7,0
2021,669242,606988,1.96,9,28.9,0
2021,542340,656180,1.98,13,27.3,0
2021,642350,545358,2.02,25,30.2,0
2021,621550,641598,2.03,15,28.1,0
2022,622761,521692,1.99,18,30.1,0
2022,624414,545358,2.03,33,27.8,0
2022,666185,605170,2.01,34,28.1,0
2022,665750,663728,1.99,47,29.3,1
2022,670032,643376,1.98,22,27.7,1
2022,664059,624431,1.99,29,28.9,1
2023,516782,542208,1.98,13,27.1,0
2023,670770,543592,1.97,28,28.3,0
2023,593428,542194,1.87,39,27.6,0
2023,666139,663728,1.96,66,28.7,0
2023,665862,605131,2.01,29,28.4,0
2023,669257,663743,2.01,44,27.2,0
2023,665742,669127,1.9,68,26.8,0
2023,696285,669221,1.9,53,30.0,0
2024,694192,666163,1.92,47,29.7,0
2024,642731,624512,1.98,16,28.0,0
2024,681807,543877,1.96,32,26.2,0
2024,665487,542194,1.9,29,28.4,1
2024,671056,673237,1.97,73,27.3,0
2024,518934,669257,1.94,57,26.1,1
2024,665750,668939,1.96,55,28.5,0
2024,681351,641680,1.98,70,28.1,1
2024,665833,686780,1.93,39,28.8,0
2024,543685,663728,1.95,70,26.8,0
2024,665926,680777,1.93,40,28.9,0
2024,686668,672515,1.89,26,29.3,0
2024,680776,543877,1.96,32,29.6,0
2024,681481,543510,1.98,38,27.7,1
2024,642215,620443,1.87,19,28.1,0
2025,606192,592663,1.86,50,28.1,0
2025,663538,669257,1.94,53,28.6,1
2025,596019,608348,1.95,39,27.4,0
2025,641598,605170,2.05,28,26.0,0
2025,663968,668670,1.95,20,29.1,0
2025,666134,663728,1.97,55,27.6,0
2025,669326,641598,2.04,23,29.9,0
2025,666397,641680,2.01,44,27.5,1
2025,650333,643376,2.0,60,26.5,1
2021,575929,553882,2.0,47,27.5,1
2021,666969,435559,1.99,26,28.4,0
2021,643565,641680,1.99,25,27.2,1
2021,572761,518735,2.06,29,25.7,0
2021,606132,444489,1.94,21,28.3,0
2021,621020,607732,2.03,29,28.3,0
2021,668942,624513,2.01,28,27.6,1
2022,669450,455117,1.92,40,28.8,0
2022,663662,521692,1.99,18,28.6,0
2022,543760,571912,1.96,31,28.8,0
2022,665742,663743,1.93,23,26.6,0
2022,663630,642336,1.95,24,29.2,0
2022,666915,672386,1.99,27,28.2,0
2022,641313,545358,2.03,33,28.4,0
2022,657656,518735,2.09,29,27.6,0
2022,666139,571912,1.96,31,28.9,0
2022,519390,435559,2.07,16,25.7,0
2022,668227,521692,1.99,18,28.8,0
2022,641658,608348,1.98,39,29.4,1
2023,677594,595956,1.97,30,29.6,0
2023,665923,682626,1.94,57,29.6,0
2023,516782,669127,1.9,68,27.1,0
2023,682998,543592,1.97,28,30.1,0
2023,663457,572287,2.04,33,27.8,1
2023,665839,572287,2.04,33,26.4,0
2023,666134,666165,2.0,21,28.4,0
2023,605141,518735,2.08,69,27.2,0
2023,660670,668670,1.95,30,28.0,1
2023,643393,643376,1.99,30,26.2,0
2023,668804,605170,2.06,31,27.8,0
2023,682928,592663,1.83,50,28.6,0
2023,665926,643376,1.99,30,29.2,0
2023,686668,518735,2.08,69,29.9,0
2023,668731,686676,1.91,17,29.0,0
2024,571466,607732,1.96,44,24.4,0
2024,686452,542194,1.9,29,28.3,0
2024,694384,592200,2.0,31,26.4,0
2024,668930,543309,2.02,44,29.3,1
2024,669016,645305,1.96,18,28.2,0
2024,672580,595978,1.94,19,27.9,0
2024,687263,668832,2.0,18,28.2,0
2024,642708,663698,2.0,35,29.0,1
2024,694192,592200,2.0,31,29.7,0
2024,642350,680777,1.93,40,29.9,0
2024,682928,663743,1.93,60,28.5,0
2024,621020,660688,2.06,57,27.8,0
2024,678009,595978,1.94,19,29.3,0
2025,665926,668939,1.94,29,28.0,0
2025,691718,592663,1.86,50,29.5,0
2025,681624,620443,1.87,29,28.1,0
2025,672761,624431,2.0,47,27.8,0
2025,669016,455117,1.98,31,28.3,0
2025,677649,641598,2.04,23,28.8,0
2025,665833,661388,1.96,46,29.2,0
2025,666160,666023,1.9,35,28.5,0
2025,608070,691019,1.96,31,28.4,0
2025,621035,690924,2.0,14,27.8,1
2025,701398,666163,1.96,19,25.8,0
2021,543333,607732,2.03,29,26.0,1
2021,592696,518735,2.06,29,27.4,0
2021,656941,600474,1.97,23,26.8,1
2021,546318,543877,1.98,43,27.3,0
2021,542454,543309,1.94,28,27.9,0
2021,641313,608596,2.04,26,28.2,0
2021,605412,669257,1.96,56,26.2,0
2021,642708,572287,1.95,28,29.5,0
2021,516782,545358,2.02,25,28.5,0
2021,664058,605131,2.06,21,27.6,0
2021,595978,624431,2.08,29,24.5,0
2021,656775,435559,1.99,26,28.5,0
2021,665750,595978,1.95,27,29.7,0
2021,642350,608596,2.04,26,30.2,0
2021,541645,606992,1.94,21,28.6,0
2021,640458,518735,2.06,29,28.9,0
2022,669289,519390,2.12,7,27.0,0
2022,650489,543309,1.95,22,28.3,1
2022,594807,592663,1.82,44,28.0,1
2022,663656,545358,2.03,33,26.7,0
2022,592663,518595,1.99,36,28.7,0
2022,681987,664874,1.97,14,29.6,0
2022,595978,663728,1.99,47,24.5,0
2022,656775,455117,1.92,40,28.5,0
2022,669352,672386,1.99,27,30.3,0
2022,665742,669257,1.93,32,26.6,0
2023,543807,521692,1.98,26,27.8,0
