team_side,inning,half,batting_score_diff,outs,use_now_team_we,wait_team_we,use_minus_wait,decision
home,1,bottom,9,1,0.9848654375663983,0.9863805323303996,-0.0015150947640012458,KEEP
home,1,bottom,9,2,0.9830561497605708,0.9849546040976588,-0.001898454337088018,KEEP
home,1,bottom,10,0,0.9924799713930779,0.9930584519981289,-5.784806050510571e-4,KEEP
home,1,bottom,10,1,0.9910308252346144,0.9919942583069175,-9.63433072303066e-4,KEEP
home,1,bottom,10,2,0.9898723372387289,0.9910720502777052,-0.0011997130389762578,KEEP
home,2,bottom,-10,0,0.016028388948659655,0.0178663553482892,-0.0018379663996295446,KEEP
home,2,bottom,-10,1,0.011599280772998762,0.013188965151228449,-0.0015896843782296863,KEEP
home,2,bottom,-10,2,0.008698700681642357,0.010010387147306406,-0.0013116864656640484,KEEP
home,2,bottom,-9,0,0.02619239559999204,0.028936744767280514,-0.002744349167288475,KEEP
home,2,bottom,-9,1,0.019438376088117437,0.021913298429728112,-0.0024749223416106747,KEEP
home,2,bottom,-9,2,0.01492844629499533,0.017041980999914757,-0.002113534704919427,KEEP
home,2,bottom,-8,0,0.041748490733706026,0.045704916078768046,-0.00395642534506202,KEEP
home,2,bottom,-8,1,0.031729998073189436,0.035465952665257476,-0.00373595459206804,KEEP
home,2,bottom,-8,2,0.024900797946564517,0.028209821327961574,-0.0033090233813970575,KEEP
home,2,bottom,-7,0,0.06491521342716199,0.07040743947048031,-0.005492226043318324,KEEP
home,2,bottom,-7,1,0.05052929085830285,0.05598512110259656,-0.005455830244293712,KEEP
home,2,bottom,-7,2,0.04051055894006931,0.045533590212446406,-0.005023031272377097,KEEP
home,2,bottom,-6,0,0.09832158247684189,0.10562967544027352,-0.007308092963431628,KEEP
home,2,bottom,-6,1,0.0784205689929801,0.08609928789634595,-0.007678718903365855,KEEP
home,2,bottom,-6,2,0.06425169920363506,0.07161737955141419,-0.007365680347779124,KEEP
home,2,bottom,-5,0,0.14473979902532177,0.1540051867337136,-0.009265387708391831,KEEP
home,2,bottom,-5,1,0.11836359376277523,0.1287266991217739,-0.010363105358998662,KEEP
home,2,bottom,-5,2,0.09915564304628216,0.10953816139383754,-0.01038251834755538,KEEP
home,2,bottom,-4,0,0.20654519118082612,0.21765421703283183,-0.01110902585200571,KEEP
home,2,bottom,-4,1,0.1732774402811922,0.18660255573805257,-0.013325115456860354,KEEP
home,2,bottom,-4,2,0.14848954562189026,0.16246811033949457,-0.013978564717604308,KEEP
home,2,bottom,-3,0,0.2848686408125901,0.29735192337053373,-0.01248328255794362,KEEP
home,2,bottom,-3,1,0.24527057439202712,0.2614633374215395,-0.016192763029512364,KEEP
home,2,bottom,-3,2,0.21508446092163758,0.23291239677337036,-0.017827935851732785,KEEP
home,2,bottom,-2,0,0.3785399856942482,0.3915515803064187,-0.013011594612170496,KEEP
home,2,bottom,-2,1,0.3345224764520165,0.3529266198485122,-0.01840414339649571,KEEP
home,2,bottom,-2,2,0.30022155322279825,0.3215194951698404,-0.021297941947042154,KEEP
home,2,bottom,-1,0,0.4831234289156905,0.49562170017925555,-0.012498271263565064,KEEP
home,2,bottom,-1,1,0.4379822383402478,0.45735527384235264,-0.01937303550210484,KEEP
home,2,bottom,-1,2,0.402120268016614,0.42565660361974966,-0.023536335603135672,KEEP
home,2,bottom,0,0,0.5907698476611412,0.6018331259230897,-0.011063278261948528,KEEP
home,2,bottom,0,1,0.5487391193621534,0.5672469421197569,-0.018507822757603543,KEEP
home,2,bottom,0,2,0.5148736008911532,0.5382045425285649,-0.023330941637411673,KEEP
home,2,bottom,1,0,0.6912658570841909,0.7003344661423873,-0.009068609058196397,KEEP
home,2,bottom,1,1,0.6555486141030472,0.6715568967731842,-0.016008282670136986,KEEP
home,2,bottom,1,2,0.6264947567955629,0.6471607021902432,-0.020665945394680363,KEEP
home,2,bottom,2,0,0.776819515370902,0.7838162384997549,-0.006996723128852911,KEEP
home,2,bottom,2,1,0.7484822125627644,0.7613645393828362,-0.012882326820071843,KEEP
home,2,bottom,2,2,0.7252665790800947,0.7421925494818569,-0.016925970401762136,KEEP
home,2,bottom,3,0,0.8447867668033999,0.8499130035556778,-0.005126236752277857,KEEP
home,2,bottom,3,1,0.8235620925612028,0.8333228423078861,-0.009760749746683284,KEEP
home,2,bottom,3,2,0.8060778389429543,0.8190757195579383,-0.012997880614984081,KEEP
home,2,bottom,4,0,0.8957465400951636,0.8993396703476894,-0.0035931302525257225,KEEP
home,2,bottom,4,1,0.880602371082265,0.8876336237370193,-0.007031252654754239,KEEP
home,2,bottom,4,2,0.8680727951568269,0.8775353161829211,-0.00946252102609424,KEEP
home,2,bottom,5,0,0.9321365756031352,0.9345604847905798,-0.0024239091874446173,KEEP
home,2,bottom,5,1,0.9217702171941005,0.9266217797259843,-0.004851562531883791,KEEP
home,2,bottom,5,2,0.9131636971678124,0.919748490003158,-0.006584792835345521,KEEP
home,2,bottom,6,0,0.9570619975187448,0.9586437823616475,-0.0015817848429027226,KEEP
home,2,bottom,6,1,0.9502152989870664,0.9534409494494721,-0.003225650462405749,KEEP
home,2,bottom,6,2,0.9445153068776182,0.9489236039075158,-0.004408297029897645,KEEP
home,2,bottom,7,0,0.9735327923954503,0.9745362695231962,-0.0010034771277458443,KEEP
home,2,bottom,7,1,0.9691470072554252,0.971223914397766,-0.002076907142340767,KEEP
home,2,bottom,7,2,0.965488703905525,0.9683425823868869,-0.002853878481361871,KEEP
home,2,bottom,8,0,0.9840869458325548,0.9847096248069026,-6.226789743477568e-4,KEEP
home,2,bottom,8,1,0.9813463838277469,0.98264784464978,-0.0013014608220330848,KEEP
home,2,bottom,8,2,0.9790587767732504,0.9808535869551128,-0.0017948101818624496,KEEP
home,2,bottom,9,0,0.9906821826682176,0.9910638595147255,-3.816768465079168e-4,KEEP
home,2,bottom,9,1,0.9889964389276455,0.9897954904491271,-7.990515214815197e-4,KEEP
home,2,bottom,9,2,0.9875908677548317,0.9886931806107083,-0.001102312855876586,KEEP
home,2,bottom,10,0,0.9947363955133997,0.9949710660987999,-2.346705854002762e-4,KEEP
home,2,bottom,10,1,0.9936979447780125,0.9941849600241075,-4.870152460949573e-4,KEEP
home,2,bottom,10,2,0.9928331636975222,0.9935013825448985,-6.68218847376334e-4,KEEP
home,3,bottom,-10,0,0.012260441577770256,0.013679020305800801,-0.0014185787280305458,KEEP
home,3,bottom,-10,1,0.008487878799495504,0.009744359407884177,-0.0012564806083886736,KEEP
home,3,bottom,-10,2,0.006115257998476228,0.007137948893177329,-0.0010226908947011011,KEEP
home,3,bottom,-9,0,0.020687766751774583,0.02287703225373903,-0.002189265501964445,KEEP
home,3,bottom,-9,1,0.014717714370177834,0.016747509223175975,-0.0020297948529981406,KEEP
home,3,bottom,-9,2,0.01087790795044187,0.012592904058469401,-0.0017149961080275312,KEEP
home,3,bottom,-8,0,0.03407104962418721,0.03733170516756068,-0.0032606555433734724,KEEP
home,3,bottom,-8,1,0.024886266678873326,0.028066962749627458,-0.003180696070754132,KEEP
home,3,bottom,-8,2,0.018836893932229367,0.02163368450136332,-0.002796790569133952,KEEP
home,3,bottom,-7,0,0.054739297281103494,0.05941003491601423,-0.004670737634910736,KEEP
home,3,bottom,-7,1,0.04106662502320463,0.04588842618449743,-0.004821801161292799,KEEP
home,3,bottom,-7,2,0.03183570757678711,0.03626006757147149,-0.004424359994684379,KEEP
home,3,bottom,-6,0,0.08563097478506497,0.0920309274648925,-0.006399952679827528,KEEP
home,3,bottom,-6,1,0.06603584939268793,0.07307755708895815,-0.007041707696270216,KEEP
home,3,bottom,-6,2,0.05246229429651845,0.059225005833297255,-0.0067627115367788065,KEEP
home,3,bottom,-5,0,0.1300925128311878,0.13841982919357698,-0.008327316362389175,KEEP
home,3,bottom,-5,1,0.1032185439072977,0.11306971020072233,-0.009851166293424626,KEEP
home,3,bottom,-5,2,0.08410177015907944,0.09403708652890098,-0.009935316369821548,KEEP
home,3,bottom,-4,0,0.19134157827020262,0.2015328409810657,-0.01019126271086307,KEEP
home,3,bottom,-4,1,0.15634017394732988,0.1694456690419041,-0.013105495094574232,KEEP
home,3,bottom,-4,2,0.13075208736350466,0.14468368973113943,-0.013931602367634771,KEEP
home,3,bottom,-3,0,0.27147969747871503,0.28306710712900923,-0.0115874096502942,KEEP
home,3,bottom,-3,1,0.2286150091511278,0.24503683324591904,-0.016421824094791232,KEEP
home,3,bottom,-3,2,0.19639614590548485,0.21486955418935272,-0.01847340828386787,KEEP
home,3,bottom,-2,0,0.3700745143758519,0.38211700027140544,-0.012042485895553512,KEEP
home,3,bottom,-2,1,0.32136456690049614,0.34048483851279376,-0.019120271612297624,KEEP
home,3,bottom,-2,2,0.2837359042863012,0.30658406183795006,-0.022848157551648873,KEEP
home,3,bottom,-1,0,0.4825649811785981,0.49389217531333146,-0.011327194134733376,KEEP
home,3,bottom,-1,1,0.4320456400330056,0.45251843570317524,-0.02047279567016963,KEEP
home,3,bottom,-1,2,0.39206262782081985,0.41808180930210675,-0.0260191814812869,KEEP
home,3,bottom,0,0,0.5995162774205478,0.6092187052583339,-0.009702427837786076,KEEP
home,3,bottom,0,1,0.5530928814037775,0.5725280954873987,-0.019435214083621144,KEEP
home,3,bottom,0,2,0.5157454089907736,0.5415351896065476,-0.025789780615773972,KEEP
home,3,bottom,1,0,0.707104842076997,0.714719207366608,-0.007614365289611014,KEEP
home,3,bottom,1,1,0.6690077572212365,0.6852517111595607,-0.01624395393832423,KEEP
home,3,bottom,1,2,0.6380602957402725,0.660127397924844,-0.02206710218457153,KEEP
home,3,bottom,2,0,0.7954587037089448,0.8010739151281828,-0.005615211419238042,KEEP
home,3,bottom,2,1,0.766387994187046,0.7789649399752201,-0.012576945788174143,KEEP
home,3,bottom,2,2,0.742603950321324,0.7599829477468976,-0.017378997425573584,KEEP
home,3,bottom,3,0,0.8629092577764205,0.8668379537029683,-0.003928695926547876,KEEP
home,3,bottom,3,1,0.842022130912045,0.8511635916032214,-0.009141460691176384,KEEP
home,3,bottom,3,2,0.8248410895639361,0.8376341282981478,-0.01279303873421167,KEEP
home,3,bottom,4,0,0.9113869583572257,0.9140162488213833,-0.0026292904641576076,KEEP
home,3,bottom,4,1,0.897107915994425,0.903416545662275,-0.006308629667850063,KEEP
home,3,bottom,4,2,0.8853128468775793,0.8942286838956329,-0.008915837018053652,KEEP
home,3,bottom,5,0,0.9445348465635661,0.9462287858124212,-0.0016939392488550808,KEEP
home,3,bottom,5,1,0.9351745921428294,0.9393425665761402,-0.00416797443331085,KEEP
home,3,bottom,5,2,0.927416601121271,0.9333533901043715,-0.0059367889831004605,KEEP
home,3,bottom,6,0,0.9662673607387959,0.9673234756568808,-0.0010561149180848828,KEEP
home,3,bottom,6,1,0.9603475512897293,0.963000767951688,-0.002653216661958724,KEEP
home,3,bottom,6,2,0.9554279711473129,0.9592311845340903,-0.00380321338677736,KEEP
home,3,bottom,7,0,0.9800131780412766,0.9806534958024877,-6.403177612110955e-4,KEEP
home,3,bottom,7,1,0.9763821964802176,0.9780179808913185,-0.0016357844111009046,KEEP
home,3,bottom,7,2,0.9733588730790658,0.9757155197508863,-0.0023566466718205614,KEEP
home,3,bottom,8,0,0.9884444226004322,0.9888241894791809,-3.7976687874874404e-4,KEEP
home,3,bottom,8,1,0.9862725733423118,0.987254053494804,-9.8148015249222e-4,KEEP
home,3,bottom,8,2,0.9844626845410551,0.9858816082575929,-0.0014189237165377344,KEEP
home,3,bottom,9,0,0.9934866882209431,0.9937091621767935,-2.2247395585039964e-4,KEEP
home,3,bottom,9,1,0.9922092101769161,0.9927858849168614,-5.76674739945271e-4,KEEP
home,3,bottom,9,2,0.9911456439700513,0.9919798605455417,-8.342165754903208e-4,KEEP
home,3,bottom,10,0,0.9964506719459767,0.9965814672823773,-1.3079533640059093e-4,KEEP
home,3,bottom,10,1,0.9956994767269091,0.996035317074679,-3.3584034776990013e-4,KEEP
home,3,bottom,10,2,0.9950750838277567,0.9955586026035008,-4.835187757441517e-4,KEEP
home,4,bottom,-10,0,0.00894131329935629,0.009931914206935746,-9.906009075794555e-4,KEEP
home,4,bottom,-10,1,0.005985413135680892,0.006760555684761149,-7.751425490802573e-4,KEEP
home,4,bottom,-10,2,0.0041496636193983985,0.00472788011375531,-5.782164943569116e-4,KEEP
home,4,bottom,-9,0,0.015656098703063503,0.01724322745611266,-0.001587128753049158,KEEP
home,4,bottom,-9,1,0.010783392935416374,0.01208909340827333,-0.0013057004728569566,KEEP
home,4,bottom,-9,2,0.007680737327309328,0.008698567421850323,-0.0010178300945409948,KEEP
home,4,bottom,-8,0,0.02677562644268376,0.02922804498417833,-0.0024524185414945693,KEEP
home,4,bottom,-8,1,0.018969603656651353,0.021102764011801604,-0.0021331603551502515,KEEP
home,4,bottom,-8,2,0.013866643014549268,0.015609464114334368,-0.0017428210997851006,KEEP
home,4,bottom,-7,0,0.04467736806103802,0.04831651693664176,-0.003639148875603744,KEEP
home,4,bottom,-7,1,0.03258086240052557,0.03595176025638709,-0.0033708978558615182,KEEP
home,4,bottom,-7,2,0.02445256847952363,0.027349511512651477,-0.0028969430331278467,KEEP
home,4,bottom,-6,0,0.07256732955478304,0.07771911550414179,-0.00515178594935875,KEEP
home,4,bottom,-6,1,0.05452937858972465,0.059658484789621366,-0.0051291061998967186,KEEP
home,4,bottom,-6,2,0.04205558358994227,0.04671205515831333,-0.004656471568371061,KEEP
home,4,bottom,-5,0,0.11439643794037285,0.12129080066306704,-0.006894362722694183,KEEP
home,4,bottom,-5,1,0.08868228597307767,0.09615083922985566,-0.0074685532567779905,KEEP
home,4,bottom,-5,2,0.07035905891923329,0.07755810685068278,-0.007199047931449487,KEEP
home,4,bottom,-4,0,0.17439699138061998,0.1830085132464865,-0.008611521865866528,KEEP
home,4,bottom,-4,1,0.13965223524518072,0.14997315004069042,-0.0103209147955097,KEEP
home,4,bottom,-4,2,0.11410836661705948,0.12473543674150991,-0.010627070124450438,KEEP
home,4,bottom,-3,0,0.2560080757678305,0.2658657861185108,-0.009857710350680282,KEEP
home,4,bottom,-3,1,0.2120233964270666,0.22540733129242613,-0.01338393486535952,KEEP
home,4,bottom,-3,2,0.17862451065221885,0.1934555720811149,-0.014831061428896064,KEEP
home,4,bottom,-2,0,0.3600590998319504,0.3700947234181445,-0.010035623586194087,KEEP
home,4,bottom,-2,1,0.30874624587053884,0.32472886670131307,-0.01598262083077423,KEEP
home,4,bottom,-2,2,0.26848892878940855,0.28772824399895136,-0.019239315209542807,KEEP
home,4,bottom,-1,0,0.4822728640954589,0.49116209613997064,-0.008889232044511752,KEEP
home,4,bottom,-1,1,0.4282946263007593,0.4457752720377325,-0.017480645736973166,KEEP
home,4,bottom,-1,2,0.38470605862338303,0.4077609854618262,-0.02305492683844318,KEEP
home,4,bottom,0,0,0.6113174886906552,0.6184382798081858,-0.0071207911175306116,KEEP
home,4,bottom,0,1,0.5627877534347194,0.5792466350863574,-0.016458881651638002,KEEP
home,4,bottom,0,2,0.5229104894048642,0.5458927055029018,-0.022982216098037633,KEEP
home,4,bottom,1,0,0.7274680058960085,0.7326784177995389,-0.005210411903530443,KEEP
home,4,bottom,1,1,0.6897098372236059,0.7027520206470609,-0.013042183423454978,KEEP
home,4,bottom,1,2,0.6584211147771765,0.6770658583125166,-0.01864474353534018,KEEP
home,4,bottom,2,0,0.8179104798374344,0.8215057637870642,-0.003595283949629824,KEEP
home,4,bottom,2,1,0.7905634822026346,0.8001563082896016,-0.009592826086966988,KEEP
home,4,bottom,2,2,0.7677587382310208,0.7817138599066275,-0.013955121675606641,KEEP
home,4,bottom,3,0,0.8834474799534295,0.8858065361234564,-0.002359056170026852,KEEP
home,4,bottom,3,1,0.8648141790343906,0.8714300298177841,-0.00661585078339344,KEEP
home,4,bottom,3,2,0.8492025022780317,0.8589505918260693,-0.00974808954803752,KEEP
home,4,bottom,4,0,0.9281170224251459,0.9296009059319167,-0.0014838835067707556,KEEP
home,4,bottom,4,1,0.916036469934832,0.9203681629909612,-0.004331693056129238,KEEP
home,4,bottom,4,2,0.9058778748349237,0.9123231601476373,-0.0064452853127136,KEEP
home,4,bottom,5,0,0.9570843837492798,0.957984711570955,-9.003278216751509e-4,KEEP
home,4,bottom,5,1,0.9495708764753137,0.9522869742799858,-0.0027160978046720796,KEEP
home,4,bottom,5,2,0.9432343608972512,0.9473070943912207,-0.004072733493969527,KEEP
home,4,bottom,6,0,0.9751035873301684,0.975633174436848,-5.295871066796076e-4,KEEP
home,4,bottom,6,1,0.9705921491192475,0.9722341052866413,-0.001641956167393821,KEEP
home,4,bottom,6,2,0.966778621858124,0.9692561183796969,-0.0024774965215729194,KEEP
home,4,bottom,7,0,0.9859242350459742,0.9862276393976432,-3.0340435166908986e-4,KEEP
home,4,bottom,7,1,0.9832954752411085,0.9842574562551681,-9.61981014059643e-4,KEEP
home,4,bottom,7,2,0.9810695837020886,0.9825283916010271,-0.0014588078989384856,KEEP
home,4,bottom,8,0,0.9922294442767586,0.9923997176029664,-1.7027332620778157e-4,KEEP
home,4,bottom,8,1,0.9907352535051569,0.9912839758587748,-5.487223536179142e-4,KEEP
home,4,bottom,8,2,0.9894690440894899,0.9903041909533056,-8.351468638156945e-4,KEEP
home,4,bottom,9,0,0.9958127800141988,0.995907334716894,-9.455470269514876e-5,KEEP
home,4,bottom,9,1,0.9949779320368629,0.9952843390603212,-3.064070234582994e-4,KEEP
home,4,bottom,9,2,0.99427098000482,0.9947378628181542,-4.668828133342906e-4,KEEP
home,4,bottom,10,0,0.9978136192696574,0.9978664832554087,-5.2863985751328e-5,KEEP
home,4,bottom,10,1,0.9973479208783983,0.9975171384086732,-1.6921753027487885e-4,KEEP
home,4,bottom,10,2,0.996954091464805,0.9972109415546255,-2.5685008982057056e-4,KEEP
home,5,bottom,-10,0,0.006121182731747285,0.006715482644818001,-5.942999130707158e-4,KEEP
home,5,bottom,-10,1,0.0038415353001516155,0.004304796467947819,-4.6326116779620355e-4,KEEP
home,5,bottom,-10,2,0.002505514356694694,0.002826465416856883,-3.209510601621889e-4,KEEP
home,5,bottom,-9,0,0.01119337345024418,0.012186568511778526,-9.931950615343459e-4,KEEP
home,5,bottom,-9,1,0.007250016586248441,0.008069612951466463,-8.195963652180222e-4,KEEP
home,5,bottom,-9,2,0.004871271941879698,0.0054685917554693235,-5.973198135896252e-4,KEEP
home,5,bottom,-8,0,0.0200079006288682,0.02160664729050013,-0.0015987466616319314,KEEP
home,5,bottom,-8,1,0.013378340657059283,0.014785441287379623,-0.0014071006303203407,KEEP
home,5,bottom,-8,2,0.009255768501200932,0.010338520890899816,-0.0010827523896988836,KEEP
home,5,bottom,-7,0,0.03490209390473611,0.03736746199467025,-0.002465368089934139,KEEP
home,5,bottom,-7,1,0.024118516027311587,0.02645578470443239,-0.002337268677120804,KEEP
home,5,bottom,-7,2,0.017195356875501177,0.019103369536610612,-0.0019080126611094352,KEEP
home,5,bottom,-6,0,0.059263560846937145,0.0628748134534674,-0.003611252606530259,KEEP
home,5,bottom,-6,1,0.04238396859520885,0.04612190615883852,-0.0037379375636296744,KEEP
home,5,bottom,-6,2,0.03117725036664474,0.03443353469205437,-0.003256284325409628,KEEP
home,5,bottom,-5,0,0.09762912056612565,0.10259176995684598,-0.004962649390720331,KEEP
home,5,bottom,-5,1,0.07237885504914629,0.07809623875507535,-0.005717383705929058,KEEP
home,5,bottom,-5,2,0.05501033274955077,0.06036430659509177,-0.005353973845540996,KEEP
home,5,bottom,-4,0,0.15540388362872767,0.1616808184674888,-0.006276934838761128,KEEP
home,5,bottom,-4,1,0.1196446414411249,0.12793043267566193,-0.00828579123453703,KEEP
home,5,bottom,-4,2,0.09410740625428092,0.10252624680133243,-0.008418840547051512,KEEP
home,5,bottom,-3,0,0.2378247559281342,0.24489680598319338,-0.007072050055059176,KEEP
home,5,bottom,-3,1,0.19050881138050801,0.20173504653746477,-0.011226235156956754,KEEP
home,5,bottom,-3,2,0.15534931513927563,0.1678865062742564,-0.012537191134980752,KEEP
home,5,bottom,-2,0,0.3477899222223725,0.3543540686729565,-0.0065641464505840075,KEEP
home,5,bottom,-2,1,0.2904611834566252,0.30425999639776136,-0.013798812941136163,KEEP
home,5,bottom,-2,2,0.2460475101126698,0.26333376812869336,-0.01728625801602357,KEEP
home,5,bottom,-1,0,0.48224254339307904,0.4866362526703943,-0.00439370927731525,KEEP
home,5,bottom,-1,1,0.4202594602180465,0.4358378053659453,-0.015578345147898798,KEEP
home,5,bottom,-1,2,0.3704328872806319,0.39293471965615345,-0.022501832375521558,KEEP
home,5,bottom,0,0,0.6276786520959399,0.6303315982011286,-0.002652946105188736,KEEP
home,5,bottom,0,1,0.573534857497797,0.5881236273893351,-0.014588769891538123,KEEP
home,5,bottom,0,2,0.5291667027776409,0.5518581636780178,-0.02269146090037688,KEEP
home,5,bottom,1,0,0.7542270394190518,0.755860826361437,-0.0016337869423852514,KEEP
home,5,bottom,1,1,0.7153750688816369,0.7259900991253598,-0.0106150302437229,KEEP
home,5,bottom,1,2,0.6833340169031769,0.7001531974035319,-0.016819180500355024,KEEP
home,5,bottom,2,0,0.8450135354240333,0.8459617525104188,-9.482170863854833e-4,KEEP
home,5,bottom,2,1,0.818716762476055,0.826012720463283,-0.007295957987228041,KEEP
home,5,bottom,2,2,0.7969119775857312,0.8086609967389868,-0.011749019153255658,KEEP
home,5,bottom,3,0,0.9064254493382022,0.9069550000343563,-5.295506961540131e-4,KEEP
home,5,bottom,3,1,0.8896571963595081,0.8943657529658706,-0.004708556606362491,KEEP
home,5,bottom,3,2,0.8756969525928741,0.8833692927980205,-0.0076723402051464,KEEP
home,5,bottom,4,0,0.9455651453558878,0.9458514321411133,-2.862867852255757e-4,KEEP
home,5,bottom,4,1,0.9353766548480436,0.9382656783635269,-0.0028890235154833688,KEEP
home,5,bottom,4,2,0.9268676885466608,0.9316177613534267,-0.00475007280676587,KEEP
home,5,bottom,5,0,0.9693360580586186,0.9694866655523632,-1.5060749374462556e-4,KEEP
home,5,bottom,5,1,0.9633894710129732,0.9650892355876037,-0.0016997645746305023,KEEP
home,5,bottom,5,2,0.9584107893777347,0.9612253017789902,-0.00281451240125552,KEEP
home,5,bottom,6,0,0.9832047676763187,0.983282156075928,-7.738839960924615e-5,KEEP
home,5,bottom,6,1,0.9798493764250352,0.9808149082195008,-9.655317944655684e-4,KEEP
home,5,bottom,6,2,0.9770345323533508,0.9786424180390834,-0.0016078856857325574,KEEP
home,5,bottom,7,0,0.9910275337453979,0.9910665591297542,-3.902538435629488e-5,KEEP
home,5,bottom,7,1,0.9891880048342948,0.9897202328943555,-5.322280600607021e-4,KEEP
home,5,bottom,7,2,0.987642502135247,0.9885329209370606,-8.904188018136194e-4,KEEP
home,5,bottom,8,0,0.9953147544338471,0.9953342571969391,-1.9502763092038577e-5,KEEP
home,5,bottom,8,1,0.9943302289652701,0.9946161468994813,-2.859179342111773e-4,KEEP
home,5,bottom,8,2,0.9935024358940946,0.9939824483796486,-4.8001248555396003e-4,KEEP
home,5,bottom,9,0,0.9976083508375236,0.9976182584801858,-9.907642662176919e-6,KEEP
home,5,bottom,9,1,0.9970904515267837,0.997240853890374,-1.5040236359031844e-4,KEEP
home,5,bottom,9,2,0.996655242640347,0.9969081216202027,-2.528789798557085e-4,KEEP
home,5,bottom,10,0,0.9988140215098152,0.998819358638782,-5.33712896677585e-6,KEEP
home,5,bottom,10,1,0.9985424238999537,0.9986205322383882,-7.81083384344683e-5,KEEP
home,5,bottom,10,2,0.998314481625418,0.9984454625542597,-1.30980928841673e-4,KEEP
home,6,bottom,-10,0,0.0037569086361990815,0.004107049211301648,-3.5014057510256635e-4,KEEP
home,6,bottom,-10,1,0.0021827545814750936,0.0024221738627536616,-2.3941928127856798e-4,KEEP
home,6,bottom,-10,2,0.0013079612691513068,0.0014516774159989564,-1.437161468476496e-4,KEEP
home,6,bottom,-9,0,0.007244959227843653,0.00786330005369885,-6.183408258551961e-4,KEEP
home,6,bottom,-9,1,0.004360478876163985,0.004809729328460595,-4.492504522966099e-4,KEEP
home,6,bottom,-9,2,0.002702477157408422,0.002988540325686161,-2.86063168277739e-4,KEEP
home,6,bottom,-8,0,0.01366993251011212,0.014721698662462441,-0.0010517661523503207,KEEP
home,6,bottom,-8,1,0.008530019598005301,0.009348772753644695,-8.187531556393939e-4,KEEP
home,6,bottom,-8,2,0.005468702375131728,0.0060243426391462015,-5.556402640144731e-4,KEEP
home,6,bottom,-7,0,0.02518555157450746,0.026897263339814806,-0.0017117117653073465,KEEP
home,6,bottom,-7,1,0.016317961007463612,0.01776247607381774,-0.0014445150663541274,KEEP
home,6,bottom,-7,2,0.010834798678985846,0.011886256142929874,-0.0010514574639440277,KEEP
home,6,bottom,-6,0,0.045182509882893344,0.04782057849820031,-0.0026380686153069655,KEEP
home,6,bottom,-6,1,0.03045111229780416,0.03290549253418959,-0.002454380236385431,KEEP
home,6,bottom,-6,2,0.02097315680651286,0.0229049762088941,-0.0019318194023812407,KEEP
home,6,bottom,-5,0,0.07864673696241097,0.0824360922062488,-0.003789355243837833,KEEP
home,6,bottom,-5,1,0.055251419055905686,0.05923918528361759,-0.003987766227711902,KEEP
home,6,bottom,-5,2,0.03954741855101737,0.04297764668710321,-0.0034302281360858375,KEEP
home,6,bottom,-4,0,0.13223375508350002,0.13717093614082362,-0.004937181057323603,KEEP
home,6,bottom,-4,1,0.09707186208141375,0.10320236124877051,-0.006130499167356765,KEEP
home,6,bottom,-4,2,0.07236547395474356,0.07821313043952888,-0.005847656484785316,KEEP
home,6,bottom,-3,0,0.21354305048744915,0.21905727316823284,-0.0055142226807836925,KEEP
home,6,bottom,-3,1,0.1642544353914093,0.17302657395971438,-0.008772138568305082,KEEP
home,6,bottom,-3,2,0.12785402510979424,0.13734789918091483,-0.009493874071120595,KEEP
home,6,bottom,-2,0,0.32887723304755095,0.3331210282617823,-0.0042437952142313495,KEEP
home,6,bottom,-2,1,0.26596256028539383,0.2769417908262335,-0.010979230540839657,KEEP
home,6,bottom,-2,2,0.21688295542935776,0.23100162982750097,-0.01411867439814321,KEEP
home,6,bottom,-1,0,0.4786425092925095,0.47868733210986825,-4.482281735873617e-5,KEEP
home,6,bottom,-1,1,0.407424877812835,0.42025001607817075,-0.012825138265335767,KEEP
home,6,bottom,-1,2,0.3490974449885915,0.37037558765875755,-0.021278142670166034,KEEP
home,6,bottom,0,0,0.6478701841570595,0.6458879936722173,0.0019821904848422722,USE
home,6,bottom,0,1,0.5882678176663547,0.5999264971354983,-0.011658679469143562,KEEP
home,6,bottom,0,2,0.5384079220851058,0.5599620952866546,-0.021554173201548843,KEEP
home,6,bottom,1,0,0.7880995448353874,0.7867431959572598,0.0013563488781275224,USE
home,6,bottom,1,1,0.7506628587203857,0.7579681786772237,-0.007305319956837919,KEEP
home,6,bottom,1,2,0.7192641290593729,0.7328698649592066,-0.013605735899833715,KEEP
home,6,bottom,2,0,0.8762384998366225,0.875256095977832,9.824038587904482e-4,USE
home,6,bottom,2,1,0.8530843572129981,0.8576434973624827,-0.004559140149484553,KEEP
home,6,bottom,2,2,0.8335812262208645,0.8422123306981185,-0.008631104477254015,KEEP
home,6,bottom,3,0,0.9307044658195095,0.9300642869014714,6.401789180381368e-4,USE
home,6,bottom,3,1,0.9171463412152124,0.9198353866813801,-0.002689045466167661,KEEP
home,6,bottom,3,2,0.905688774490202,0.9108424508568087,-0.005153676366606685,KEEP
home,6,bottom,4,0,0.9625744740969664,0.9621872028144799,3.87271282486501e-4,USE
home,6,bottom,4,1,0.9549843792703868,0.956498909706241,-0.0015145304358541445,KEEP
home,6,bottom,4,2,0.9485537880419842,0.9514843174911883,-0.0029305294492041334,KEEP
